MULakeNumber,date,dateTime,depth_m,chlorophyll_RFU,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,latitude,longitude,altitude_m,barometerAirHandheld_mbars
005,2022-05-31,2022-05-31T12:29:26Z,5.398,0.82,37.5,4.25,91.1,0.527,0.11,226.2,0.32,147,3.45,7.84,9.663,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:27Z,5.478,0.77,35.8,4.08,91.4,0.533,0.11,227.2,0.29,148,3.44,7.83,9.431,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:29:28Z,5.574,0.8,34.3,3.93,91.7,0.543,0.11,228.1,0.3,148,3.38,7.82,9.246,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:29Z,5.699,0.87,32.6,3.76,92.2,0.555,0.11,229.3,0.33,149,3.07,7.81,9.004,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:29:30Z,5.774,0.86,31.5,3.64,92.5,0.564,0.11,229.4,0.35,149,3.11,7.8,8.963,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:29:31Z,5.865,0.75,29.8,3.44,92.7,0.571,0.11,228.6,0.34,149,3.17,7.8,9.09,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:32Z,5.958,0.59,28.7,3.3,92.9,0.581,0.11,228.8,0.29,149,3.16,7.79,9.092,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:33Z,6.048,0.59,27.5,3.17,93.2,0.59,0.11,229.6,0.33,149,3.15,7.78,9.011,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:34Z,6.14,0.66,26.7,3.09,93.5,0.599,0.11,230,0.34,150,2.94,7.77,8.891,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:29:35Z,6.208,0.66,26,3.01,93.7,0.606,0.11,231.2,0.34,150,2.85,7.77,8.744,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:36Z,6.292,0.68,25.4,2.96,93.9,0.614,0.11,231.9,0.37,151,2.92,7.76,8.616,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:37Z,6.387,0.73,24.8,2.9,94.1,0.623,0.11,232.9,0.36,151,2.65,7.76,8.436,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:29:38Z,6.464,0.75,24.3,2.86,94.4,0.631,0.11,233.4,0.33,152,2.61,7.75,8.267,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:29:39Z,6.529,0.7,24,2.83,94.6,0.638,0.11,233.2,0.31,152,2.74,7.74,8.221,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:40Z,6.597,0.63,23.6,2.78,94.8,0.644,0.11,233.2,0.3,152,2.54,7.74,8.109,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:29:41Z,6.694,0.61,23.1,2.73,95.2,0.654,0.11,232.6,0.32,151,2.31,7.73,8.052,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:29:42Z,6.78,0.52,22.3,2.64,95.5,0.661,0.11,233.4,0.32,152,2.59,7.72,7.791,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:43Z,6.841,0.49,22,2.63,95.9,0.669,0.11,234.7,0.29,153,2.6,7.72,7.539,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:29:44Z,6.905,0.59,21.8,2.61,96.2,0.674,0.11,234.9,0.33,153,2.22,7.71,7.516,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:45Z,6.973,0.64,21.6,2.58,96.3,0.682,0.11,234.3,0.31,152,2.11,7.7,7.583,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:29:46Z,7.039,0.62,21.3,2.54,96.5,0.687,0.11,234,0.27,152,2.03,7.7,7.61,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:47Z,7.137,0.61,21.1,2.52,96.8,0.696,0.11,234,0.32,152,2.1,7.69,7.502,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:48Z,7.208,0.48,20.7,2.49,97.2,0.705,0.11,235.4,0.33,153,2.17,7.69,7.222,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:29:49Z,7.329,0.46,20.6,2.49,97.4,0.714,0.11,235.7,0.25,153,2.06,7.68,7.13,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:50Z,7.423,0.45,20.5,2.48,97.7,0.724,0.11,235.7,0.23,153,1.88,7.68,7.11,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:51Z,7.503,0.47,20.4,2.46,97.9,0.733,0.11,235.9,0.28,153,1.94,7.67,7.104,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:52Z,7.59,0.5,20.2,2.44,98,0.741,0.11,235.9,0.23,153,1.88,7.66,7.136,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:53Z,7.673,0.42,19.9,2.4,98.2,0.75,0.11,236.2,0.22,154,1.8,7.66,7.091,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:29:54Z,7.759,0.41,19.7,2.39,98.4,0.758,0.11,237.1,0.29,154,1.89,7.65,6.966,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:55Z,7.85,0.45,19.5,2.37,98.6,0.766,0.11,237.3,0.29,154,1.94,7.65,6.9,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:56Z,7.949,0.46,19.3,2.34,98.8,0.776,0.11,236.7,0.31,154,1.81,7.64,6.852,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:29:57Z,8.032,0.43,18.9,2.31,99,0.785,0.11,236.9,0.34,154,1.82,7.64,6.731,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:58Z,8.138,0.43,18.6,2.27,99.2,0.793,0.11,236.6,0.36,154,1.73,7.63,6.647,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:29:59Z,8.234,0.41,18.3,2.25,99.4,0.804,0.11,236.1,0.28,153,1.65,7.63,6.567,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:00Z,8.322,0.42,18.1,2.22,99.6,0.813,0.11,236.3,0.25,154,1.74,7.62,6.553,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:01Z,8.411,0.39,17.9,2.2,99.7,0.822,0.11,236.6,0.23,154,1.71,7.62,6.542,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:02Z,8.534,0.37,17.6,2.16,99.9,0.833,0.11,236.7,0.22,154,1.78,7.61,6.521,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:30:03Z,8.627,0.41,17.4,2.14,100.1,0.842,0.11,237.1,0.3,154,1.75,7.61,6.436,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:04Z,8.712,0.38,17.3,2.13,100.2,0.851,0.11,237.6,0.3,154,1.67,7.6,6.329,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:05Z,8.803,0.34,17.1,2.11,100.3,0.86,0.11,237.6,0.27,154,1.68,7.6,6.314,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:06Z,8.913,0.33,16.9,2.09,100.4,0.87,0.11,237.5,0.26,154,1.76,7.6,6.297,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:30:07Z,9.022,0.33,16.7,2.07,100.7,0.881,0.11,237.1,0.26,154,2.3,7.59,6.245,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:08Z,9.128,0.33,16.5,2.04,100.9,0.891,0.11,237.2,0.29,154,2.31,7.59,6.162,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:09Z,9.238,0.33,16.3,2.02,101.1,0.902,0.11,237.9,0.35,155,2.12,7.58,6.066,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:10Z,9.364,0.3,16,1.99,101.5,0.914,0.11,238.3,0.38,155,2.43,7.58,6.019,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:11Z,9.457,0.28,15.6,1.94,101.8,0.924,0.11,238.5,0.37,155,2.45,7.57,5.996,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:12Z,9.54,0.31,15.2,1.89,102.1,0.933,0.11,238.5,0.38,155,2.46,7.56,5.968,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:13Z,9.64,0.3,14.6,1.82,102.3,0.941,0.11,238.7,0.39,155,2.35,7.56,5.961,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:14Z,9.753,0.3,14,1.74,102.5,0.953,0.11,239,0.37,155,2.18,7.55,5.948,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:15Z,9.85,0.35,13.4,1.67,102.7,0.962,0.11,239.4,0.37,156,1.92,7.55,5.902,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:16Z,9.969,0.33,12.6,1.58,103.1,0.973,0.11,239.6,0.33,156,1.62,7.54,5.867,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:30:17Z,10.092,0.28,12,1.5,103.5,0.985,0.11,239.3,0.26,156,1.63,7.53,5.836,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:18Z,10.211,0.28,11.2,1.4,103.9,0.998,0.11,239.3,0.33,156,1.47,7.52,5.812,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:19Z,10.308,0.27,10.6,1.32,104,1.007,0.11,239.6,0.36,156,1.44,7.51,5.777,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:20Z,10.41,0.3,9.9,1.24,104.2,1.017,0.11,239.8,0.32,156,1.55,7.51,5.734,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:21Z,10.506,0.31,9.3,1.17,104.3,1.027,0.11,239.6,0.38,156,1.56,7.5,5.713,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:22Z,10.601,0.29,8.7,1.09,104.5,1.037,0.11,239.3,0.45,156,1.57,7.5,5.7,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:23Z,10.71,0.33,8.2,1.02,104.6,1.046,0.11,239.5,0.49,156,1.67,7.49,5.688,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:24Z,10.826,0.37,7.6,0.95,104.8,1.057,0.11,239.8,0.43,156,1.83,7.49,5.668,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:25Z,10.946,0.42,7.1,0.89,105,1.069,0.11,240,0.44,156,1.88,7.48,5.667,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:26Z,11.071,0.44,6.7,0.84,105.3,1.082,0.11,240.9,0.47,157,1.81,7.48,5.655,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:27Z,11.215,0.39,6.3,0.79,105.3,1.095,0.12,241.8,0.39,157,1.55,7.46,5.615,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:28Z,11.352,0.41,5.8,0.73,104.5,1.108,0.12,241.9,0.4,157,1.67,7.45,5.617,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:30:29Z,11.458,0.41,5.4,0.68,103.1,1.12,0.12,242.3,0.47,157,1.78,7.44,5.61,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:30Z,11.573,0.36,5.1,0.64,100.6,1.131,0.12,243,0.42,158,1.75,7.43,5.599,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:31Z,11.716,0.36,4.8,0.6,91,1.144,0.12,244.7,0.44,159,1.68,7.42,5.608,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:32Z,11.801,0.38,4.4,0.56,85.6,1.156,0.12,248.4,0.44,161,1.76,7.41,5.62,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:33Z,11.914,0.35,4.1,0.52,81.3,1.164,0.12,250.7,0.4,163,1.94,7.4,5.623,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:30:34Z,12.073,0.27,3.8,0.48,75.8,1.177,0.12,251.9,0.38,164,1.93,7.39,5.62,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:35Z,12.217,0.23,3.5,0.44,74.5,1.194,0.12,253.2,0.32,165,1.96,7.38,5.615,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:30:36Z,12.321,0.3,3.2,0.4,69.7,1.205,0.12,254.1,0.36,165,1.78,7.37,5.604,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:37Z,12.417,0.31,3,0.38,57.8,1.214,0.12,254.7,0.39,166,1.88,7.36,5.596,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:38Z,12.531,0.25,2.8,0.35,51.9,1.225,0.12,255.3,0.36,166,2.03,7.35,5.591,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:39Z,12.653,0.26,2.6,0.33,46.6,1.237,0.12,256.5,0.43,167,1.93,7.33,5.59,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:40Z,12.751,0.27,2.4,0.3,45,1.247,0.12,257,0.45,167,1.93,7.33,5.595,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:41Z,12.846,0.26,2.2,0.27,41.2,1.256,0.12,257.9,0.39,168,2.02,7.31,5.591,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:42Z,12.963,0.23,2,0.25,35.9,1.266,0.12,259.4,0.38,169,2.17,7.3,5.58,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:43Z,13.097,0.26,1.8,0.23,30.8,1.281,0.12,261,0.39,170,2.4,7.3,5.571,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:44Z,13.189,0.32,1.7,0.21,24.7,1.29,0.12,261.7,0.39,170,2.51,7.29,5.567,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:45Z,13.287,0.31,1.5,0.19,19.4,1.3,0.13,265.3,0.47,172,2.52,7.28,5.556,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:46Z,13.386,0.28,1.3,0.17,14.9,1.309,0.13,270.7,0.51,176,2.79,7.27,5.552,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:47Z,13.501,0.27,1.2,0.15,11,1.32,0.13,272.1,0.44,177,2.81,7.26,5.552,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:48Z,13.604,0.34,1,0.13,7.2,1.331,0.13,274.9,0.49,179,2.7,7.25,5.542,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:49Z,13.679,0.32,0.9,0.12,3,1.339,0.13,277.4,0.5,180,2.71,7.24,5.531,NA,NA,NA,994.7
005,2022-05-31,2022-05-31T12:30:50Z,13.768,0.27,0.8,0.11,-1.1,1.347,0.13,279.1,0.42,181,2.92,7.23,5.529,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:51Z,13.851,0.32,0.7,0.09,-5.3,1.355,0.13,280.4,0.42,182,2.8,7.23,5.53,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:52Z,13.972,0.31,0.6,0.08,-9.1,1.366,0.13,280.9,0.45,183,2.64,7.22,5.535,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:53Z,14.06,0.28,0.5,0.07,-12.6,1.376,0.13,281.2,0.46,183,2.56,7.22,5.537,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:54Z,14.133,0.29,0.4,0.05,-15.7,1.384,0.13,281.6,0.45,183,2.66,7.21,5.536,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:55Z,14.204,0.31,0.3,0.04,-18.7,1.39,0.13,281.9,0.45,183,2.93,7.21,5.535,NA,NA,NA,994.6
005,2022-05-31,2022-05-31T12:30:56Z,14.303,0.27,0.2,0.02,-21.1,1.399,0.13,282.4,0.45,184,3.04,7.2,5.531,NA,NA,NA,994.5
005,2022-05-31,2022-05-31T12:30:57Z,14.373,0.3,0.1,0.01,-23.7,1.408,0.14,282.9,0.49,184,3.8,7.2,5.528,NA,NA,NA,994.6
005,2022-06-21,2022-06-21T12:14:37Z,0.491,0.27,110,8.32,74.3,0.016,0.1,221.3,0.05,144,2.06,8.23,29.929,39.02084,-90.9202,168.6,999.7
005,2022-06-21,2022-06-21T12:14:38Z,0.557,0.28,109.9,8.31,74.1,0.017,0.1,221.4,0.05,144,2.08,8.23,29.915,39.02084,-90.9202,168.5,999.7
005,2022-06-21,2022-06-21T12:14:41Z,0.71,0.31,109.4,8.29,73.9,0.022,0.1,221.6,0.06,144,2.12,8.23,29.838,39.02084,-90.9202,168.5,999.7
005,2022-06-21,2022-06-21T12:14:42Z,0.809,0.32,109.3,8.28,73.9,0.024,0.1,221.7,0.06,144,2.13,8.23,29.801,39.02084,-90.9202,168.4,999.6
005,2022-06-21,2022-06-21T12:14:45Z,0.948,0.33,108.6,8.25,73.9,0.029,0.1,222.1,0.05,144,2.19,8.24,29.646,39.02084,-90.9202,168.4,999.7
005,2022-06-21,2022-06-21T12:14:46Z,1.019,0.34,105,7.98,74,0.105,0.1,222.2,0.06,144,2.22,8.24,29.58,39.02084,-90.9202,168.4,999.7
005,2022-06-21,2022-06-21T12:14:49Z,1.15,0.35,104.2,7.95,74.2,0.111,0.1,222.4,0.06,145,2.29,8.23,29.426,39.02084,-90.9202,168.3,999.6
005,2022-06-21,2022-06-21T12:14:50Z,1.24,0.36,104.2,7.96,74.3,0.116,0.1,222.4,0.06,145,2.31,8.23,29.374,39.02084,-90.9202,168.3,999.6
005,2022-06-21,2022-06-21T12:14:55Z,1.439,0.4,104.4,8.01,74.8,0.128,0.1,222.3,0.07,145,2.32,8.22,29.138,39.02084,-90.9202,168.2,999.7
005,2022-06-21,2022-06-21T12:15:02Z,1.789,0.53,104.5,8.03,75.7,0.145,0.1,222,0.07,144,2.51,8.19,28.954,39.02084,-90.9202,168,999.6
005,2022-06-21,2022-06-21T12:15:06Z,1.941,0.65,103.9,8.01,76.3,0.153,0.1,222.1,0.09,144,2.7,8.17,28.808,39.02084,-90.9202,167.9,999.6
005,2022-06-21,2022-06-21T12:15:07Z,2.007,0.68,103.7,8,76.5,0.155,0.1,222.1,0.09,144,2.76,8.17,28.731,39.02084,-90.9202,167.8,999.6
005,2022-06-21,2022-06-21T12:15:08Z,2.078,0.73,103.4,7.99,76.6,0.158,0.1,222.1,0.1,144,2.82,8.16,28.663,39.02084,-90.9202,167.8,999.6
005,2022-06-21,2022-06-21T12:15:10Z,2.223,0.86,100.1,7.76,77,0.163,0.1,222.1,0.11,144,2.98,8.15,28.475,39.02084,-90.9202,167.7,999.6
005,2022-06-21,2022-06-21T12:15:11Z,2.303,0.94,102.3,8.15,77.1,0.166,0.11,228.6,0.12,149,3.06,8.15,26.63,39.02084,-90.9202,167.6,999.7
005,2022-06-21,2022-06-21T12:15:13Z,2.411,1.07,105.8,8.55,77.5,0.238,0.11,229.6,0.14,149,3.15,8.15,26.191,39.02084,-90.9202,167.6,999.7
005,2022-06-21,2022-06-21T12:15:14Z,2.483,1.15,106.9,8.64,77.6,0.247,0.11,228.5,0.15,149,3.17,8.15,26.159,39.02084,-90.9202,167.6,999.7
005,2022-06-21,2022-06-21T12:15:15Z,2.55,1.22,107.3,8.69,77.8,0.252,0.11,228.4,0.16,148,3.26,8.15,25.871,39.02084,-90.9202,167.6,999.6
005,2022-06-21,2022-06-21T12:15:18Z,2.703,1.38,110.6,9.27,78.2,0.261,0.11,232.3,0.21,151,3.38,8.16,23.995,39.02084,-90.9202,167.7,999.6
005,2022-06-21,2022-06-21T12:15:22Z,2.883,1.49,114.5,9.79,78.9,0.269,0.11,229.6,0.3,149,3.66,8.17,22.792,39.02085,-90.9202,167.8,999.6
005,2022-06-21,2022-06-21T12:15:23Z,2.997,2.09,114.1,9.86,79.1,0.272,0.11,229.1,0.33,149,3.74,8.18,22.441,39.02085,-90.9202,167.8,999.7
005,2022-06-21,2022-06-21T12:15:24Z,3.075,2.08,114,10.14,79.4,0.275,0.11,234.4,0.35,152,3.79,8.18,20.747,39.02085,-90.9202,167.7,999.6
005,2022-06-21,2022-06-21T12:15:27Z,3.221,2.33,114.6,10.36,86.3,0.284,0.11,229.3,0.45,149,3.96,8.06,20.172,39.02085,-90.92019,167.7,999.7
005,2022-06-21,2022-06-21T12:15:28Z,3.297,2.24,114.4,10.4,86.9,0.287,0.11,228.7,0.48,149,4.04,8.03,19.763,39.02085,-90.92019,167.7,999.5
005,2022-06-21,2022-06-21T12:15:29Z,3.385,2.19,114.1,10.45,87.4,0.29,0.11,227.1,0.5,148,4.15,8,19.464,39.02085,-90.92019,167.7,999.5
005,2022-06-21,2022-06-21T12:15:31Z,3.519,2.2,108,9.96,88,0.297,0.11,223,0.57,145,4.22,7.98,19.203,39.02085,-90.92019,167.8,999.6
005,2022-06-21,2022-06-21T12:15:32Z,3.58,2.25,106.7,9.86,88.3,0.3,0.11,229.8,0.6,149,4.19,7.97,17.235,39.02085,-90.92019,167.8,999.6
005,2022-06-21,2022-06-21T12:15:33Z,3.659,2.24,103,9.96,88.6,0.303,0.11,228.9,0.62,149,4.2,7.97,16.837,39.02085,-90.92019,167.8,999.6
005,2022-06-21,2022-06-21T12:15:34Z,3.754,2.21,102.2,9.94,89,0.307,0.11,227.8,0.65,148,4.2,7.96,16.522,39.02085,-90.92019,167.8,999.6
005,2022-06-21,2022-06-21T12:15:35Z,3.895,2.19,95.7,9.4,89.3,0.389,0.11,227.1,0.68,148,4.17,7.95,16.13,39.02085,-90.92019,167.8,999.6
005,2022-06-21,2022-06-21T12:15:37Z,4.017,2.1,85.2,8.4,90.1,0.394,0.11,223,0.7,145,4.05,7.82,15.95,39.02085,-90.92019,167.8,999.5
005,2022-06-21,2022-06-21T12:15:38Z,4.118,2.04,82.2,8.15,90.4,0.404,0.11,222.1,0.71,144,3.99,7.79,15.689,39.02085,-90.92019,167.8,999.5
005,2022-06-21,2022-06-21T12:15:39Z,4.236,2.01,75.7,7.54,90.8,0.409,0.11,221.3,0.72,144,3.93,7.77,15.424,39.02085,-90.92019,167.9,999.5
005,2022-06-21,2022-06-21T12:15:40Z,4.297,1.95,72.7,7.46,91.1,0.413,0.11,226.9,0.73,147,3.85,7.77,14.012,39.02085,-90.92019,167.9,999.6
005,2022-06-21,2022-06-21T12:15:41Z,4.383,1.91,67.8,7.08,91.4,0.417,0.11,231.6,0.73,151,3.73,7.76,12.791,39.02085,-90.92019,168,999.6
005,2022-06-21,2022-06-21T12:15:42Z,4.476,1.52,66.4,7.07,97.9,0.421,0.11,231.5,0.74,150,3.69,7.75,12.492,39.02085,-90.92019,168,999.6
005,2022-06-21,2022-06-21T12:15:43Z,4.551,1.65,59.8,6.37,98.8,0.426,0.11,231,0.74,150,3.63,7.73,12.289,39.02085,-90.92019,168,999.6
005,2022-06-21,2022-06-21T12:15:44Z,4.626,0.96,56.9,6.12,99.4,0.431,0.11,230.8,0.75,150,3.55,7.72,12.082,39.02085,-90.92019,168,999.6
005,2022-06-21,2022-06-21T12:15:45Z,4.733,1.32,52.8,5.68,99.9,0.435,0.11,229.3,0.74,149,3.47,7.71,12.071,39.02085,-90.92019,168.1,999.6
005,2022-06-21,2022-06-21T12:15:46Z,4.798,1.28,51.1,5.49,100.4,0.439,0.11,228.8,0.72,149,3.38,7.69,11.994,39.02085,-90.92019,168.1,999.6
005,2022-06-21,2022-06-21T12:15:47Z,4.87,1.14,48.7,5.25,100.8,0.443,0.11,228.3,0.7,148,3.25,7.68,11.917,39.02085,-90.92019,168.2,999.7
005,2022-06-21,2022-06-21T12:15:48Z,4.999,1.03,42.1,4.55,101.2,0.448,0.11,228.2,0.69,148,3.14,7.67,11.771,39.02085,-90.92019,168.3,999.5
005,2022-06-21,2022-06-21T12:15:49Z,5.088,0.96,39.8,4.46,101.4,0.452,0.11,235.9,0.67,153,3.08,7.67,10.325,39.02085,-90.92019,168.3,999.6
005,2022-06-21,2022-06-21T12:15:52Z,5.293,0.85,35.4,4,101.5,0.465,0.11,235.3,0.59,153,2.81,7.56,9.943,39.02085,-90.92019,168.4,999.6
005,2022-06-21,2022-06-21T12:15:53Z,5.378,0.82,31.1,3.51,101.5,0.469,0.11,234.7,0.56,153,2.69,7.56,9.883,39.02085,-90.92019,168.5,999.6
005,2022-06-21,2022-06-21T12:15:56Z,5.587,0.71,26,2.95,101.4,0.554,0.11,234.1,0.49,152,2.32,7.55,9.619,39.02085,-90.92019,168.7,999.6
005,2022-06-21,2022-06-21T12:15:57Z,5.735,0.66,25.4,2.89,101.4,0.577,0.11,233.9,0.47,152,2.19,7.54,9.481,39.02085,-90.92019,168.8,999.6
005,2022-06-21,2022-06-21T12:15:58Z,5.816,0.61,24.6,2.81,101.3,0.571,0.11,233.6,0.44,152,2.01,7.54,9.378,39.02085,-90.92019,168.7,999.6
005,2022-06-21,2022-06-21T12:16:00Z,6.007,0.49,23.3,2.68,101.3,0.58,0.11,232.6,0.37,151,1.68,7.53,9.201,39.02085,-90.92019,168.7,999.5
005,2022-06-21,2022-06-21T12:16:01Z,6.089,0.44,22.6,2.61,101.3,0.588,0.11,232.3,0.33,151,1.57,7.53,9.099,39.02085,-90.92019,168.7,999.6
005,2022-06-21,2022-06-21T12:16:02Z,6.185,0.38,19,2.19,101.2,0.593,0.11,232,0.3,151,1.5,7.53,9.021,39.02085,-90.9202,168.7,999.6
005,2022-06-21,2022-06-21T12:16:03Z,6.252,0.34,18,2.08,101.2,0.598,0.11,231.9,0.27,151,1.41,7.52,8.932,39.02085,-90.9202,168.7,999.6
005,2022-06-21,2022-06-21T12:16:04Z,6.335,0.3,17.1,1.98,101.1,0.603,0.11,231.8,0.24,151,1.32,7.52,8.874,39.02085,-90.9202,168.6,999.6
005,2022-06-21,2022-06-21T12:16:05Z,6.431,0.27,16.7,1.94,101,0.607,0.11,231.8,0.22,151,1.19,7.51,8.762,39.02085,-90.9202,168.7,999.5
005,2022-06-21,2022-06-21T12:16:06Z,6.538,0.23,16.2,1.88,101,0.611,0.11,232.3,0.19,151,1.11,7.51,8.598,39.02085,-90.9202,168.7,999.7
005,2022-06-21,2022-06-21T12:16:07Z,6.645,0.21,15.8,1.84,100.9,0.616,0.11,232.6,0.17,151,1.02,7.51,8.461,39.02085,-90.9202,168.7,999.5
005,2022-06-21,2022-06-21T12:16:08Z,6.756,0.18,15.4,1.81,100.8,0.621,0.11,233.1,0.15,152,0.96,7.5,8.299,39.02085,-90.9202,168.7,999.6
005,2022-06-21,2022-06-21T12:16:09Z,6.907,0.16,15.1,1.78,100.7,0.626,0.11,233.5,0.13,152,0.94,7.5,8.187,39.02085,-90.9202,168.7,999.6
005,2022-06-21,2022-06-21T12:16:10Z,7.077,0.14,14.8,1.75,100.6,0.699,0.11,233.7,0.1,152,0.93,7.5,8.097,39.02085,-90.9202,168.8,999.6
005,2022-06-21,2022-06-21T12:16:11Z,7.178,0.13,14.5,1.72,100.5,0.704,0.11,234.2,0.08,152,0.86,7.49,7.96,39.02085,-90.9202,168.7,999.6
005,2022-06-21,2022-06-21T12:16:12Z,7.376,0.12,14.2,1.69,100.3,0.739,0.11,234.5,0.07,152,0.83,7.49,7.841,39.02085,-90.9202,168.7,999.6
005,2022-06-21,2022-06-21T12:16:13Z,7.585,0.1,14,1.66,100.2,0.746,0.11,234.9,0.05,153,0.78,7.49,7.737,39.02085,-90.9202,168.7,999.6
005,2022-06-21,2022-06-21T12:16:14Z,7.685,0.09,13.7,1.64,100.1,0.752,0.11,235.1,0.03,153,0.77,7.49,7.65,39.02085,-90.9202,168.7,999.6
