MULakeNumber,date,dateTime,depth_m,chlorophyll_RFU,turbidity_FNU,specificConductivity_uSpcm,doConcentration_mgpL,doSaturation_percent,temp_degC,barometerAirHandheld_mbars
251,2018-08-08,2018-08-08T07:37:05Z,2.000916666666667,0,1.9216666666666664,166.875,6.34,79.35833333333333,26.810333333333332,982.8333333333334
251,2018-08-08,2018-08-08T07:37:08Z,2.0756666666666668,0,2.1733333333333333,167.21666666666667,5.9158333333333335,73.93333333333334,26.738833333333332,982.7555555555556
251,2018-08-08,2018-08-08T07:37:11Z,2.147666666666667,0,2.4125,167.45,5.7508333333333335,71.75,26.651916666666665,982.7555555555556
251,2018-08-08,2018-08-08T07:37:14Z,2.21875,0,2.6891666666666665,167.61666666666667,5.355833333333333,66.73333333333333,26.546333333333333,982.8
251,2018-08-08,2018-08-08T07:37:17Z,2.2875,0,2.841666666666667,167.71666666666667,5.0008333333333335,62.208333333333336,26.46325,982.8
251,2018-08-08,2018-08-08T07:37:20Z,2.353,0,2.993333333333333,167.8,4.7941666666666665,59.525,26.373583333333332,982.7444444444444
251,2018-08-08,2018-08-08T07:37:23Z,2.4215833333333334,0,3.109166666666667,167.8,4.278333333333333,52.983333333333334,26.245666666666665,982.7666666666668
251,2018-08-08,2018-08-08T07:37:26Z,2.490583333333334,0,3.1883333333333335,167.8,3.9991666666666665,49.38333333333333,26.113916666666668,982.788888888889
251,2018-08-08,2018-08-08T07:37:29Z,2.5600833333333335,0,3.1475,167.725,3.5083333333333333,43.275,25.988833333333332,982.8111111111112
251,2018-08-08,2018-08-08T07:37:32Z,2.6300833333333333,0,3.1325,167.64999999999998,3.2925,40.5,25.854916666666668,982.8111111111112
251,2018-08-08,2018-08-08T07:37:35Z,2.69925,0,3.060833333333333,167.51666666666665,3.1991666666666667,39.30833333333333,25.749166666666667,982.7888888888888
251,2018-08-08,2018-08-08T07:37:38Z,2.7668333333333335,0,2.9675,167.41666666666669,3.025833333333334,37.083333333333336,25.646666666666665,982.8111111111112
251,2018-08-08,2018-08-08T07:37:41Z,2.83025,0,2.8341666666666665,167.35000000000002,2.6133333333333333,31.966666666666665,25.53516666666667,982.8333333333334
251,2018-08-08,2018-08-08T07:37:44Z,2.89625,0,2.7408333333333332,167.20833333333331,2.4175,29.483333333333334,25.421416666666666,982.8333333333334
251,2018-08-08,2018-08-08T07:37:47Z,2.966666666666667,0,2.6175,167.05,2.1491666666666664,26.15833333333333,25.288083333333333,982.8222222222224
251,2018-08-08,2018-08-08T07:37:50Z,3.041083333333334,0,2.518333333333333,166.84166666666667,1.7441666666666666,21.166666666666668,25.125583333333335,982.8444444444444
251,2018-08-08,2018-08-08T07:37:53Z,3.1170833333333334,0,2.44,166.63333333333333,1.59,19.258333333333333,24.955416666666665,982.8333333333334
251,2018-08-08,2018-08-08T07:37:56Z,3.1951666666666667,0,2.36,166.48333333333335,1.4775,17.791666666666668,24.717,982.788888888889
251,2018-08-08,2018-08-08T07:37:59Z,3.2720833333333332,0,2.2641666666666667,166.45,1.1583333333333334,13.883333333333333,24.47325,982.8
251,2018-08-08,2018-08-08T07:38:02Z,3.3470833333333334,0,2.1766666666666667,166.64166666666665,1.0316666666666667,12.316666666666666,24.200083333333332,982.7666666666668
251,2018-08-08,2018-08-08T07:38:05Z,3.423,0,2.1983333333333333,167.1,0.9975,11.816666666666666,23.863,982.7444444444444
251,2018-08-08,2018-08-08T07:38:08Z,3.5039166666666666,0,2.6983333333333333,167.75,0.9558333333333332,11.258333333333333,23.572166666666668,982.8
251,2018-08-08,2018-08-08T07:38:11Z,3.5848333333333335,0,4.4158333333333335,168.45833333333334,0.9066666666666668,10.625,23.204583333333332,982.7333333333332
251,2018-08-08,2018-08-08T07:38:14Z,3.6628333333333334,0,6.468333333333333,169.38333333333333,0.8558333333333333,9.958333333333334,22.82625,982.8333333333334
251,2018-08-08,2018-08-08T07:38:17Z,3.741416666666667,0,8.41,170.36666666666667,0.7733333333333333,8.875,21.98325,982.8666666666668
251,2018-08-08,2018-08-08T07:38:20Z,3.82025,0,10.270833333333334,171.45833333333334,0.6941666666666667,7.791666666666666,20.836166666666667,982.877777777778
251,2018-08-08,2018-08-08T07:38:23Z,3.8983333333333334,0,11.620833333333334,173.55833333333334,0.6216666666666667,6.925,20.61625,982.8333333333334
251,2018-08-08,2018-08-08T07:38:26Z,3.974,0,11.853333333333332,176.53333333333333,0.56,6.216666666666667,20.275666666666663,982.7444444444444
251,2018-08-08,2018-08-08T07:38:29Z,4.0495833333333335,0,11.6725,180.14166666666665,0.5216666666666667,5.675,19.240083333333335,982.7777777777778
251,2018-08-08,2018-08-08T07:38:32Z,4.126333333333333,0,11.629166666666666,184.05833333333337,0.48583333333333334,5.225,18.9185,982.877777777778
251,2018-08-08,2018-08-08T07:38:35Z,4.204916666666667,0,11.929166666666667,187.525,0.45166666666666666,4.808333333333334,18.27775,982.8111111111112
251,2018-08-08,2018-08-08T07:38:38Z,4.284416666666667,0,12.463333333333331,190.76666666666665,0.42666666666666664,4.466666666666667,17.63425,982.877777777778
251,2018-08-08,2018-08-08T07:38:41Z,4.360416666666667,0,13.225833333333334,193.69166666666663,0.4041666666666667,4.2,17.093833333333333,982.8
251,2018-08-08,2018-08-08T07:38:44Z,4.434333333333333,0,17.08416666666667,197.44166666666663,0.3875,3.9833333333333334,16.322,982.8
251,2018-08-08,2018-08-08T07:38:47Z,4.50775,0,18.07,201.93333333333337,0.37583333333333335,3.7583333333333337,15.31225,982.8888888888888
251,2018-08-08,2018-08-08T07:38:50Z,4.584083333333333,0,17.9675,206.90833333333333,0.36583333333333334,3.6333333333333337,15.074416666666666,982.7555555555556
251,2018-08-08,2018-08-08T07:38:53Z,4.663333333333333,0,18.03333333333333,212.81666666666663,0.35333333333333333,3.5083333333333333,14.885333333333334,982.8555555555556
251,2018-08-08,2018-08-08T07:38:56Z,4.744416666666667,0,18.265,220.925,0.3475,3.3499999999999996,13.590083333333332,982.877777777778
251,2018-08-08,2018-08-08T07:38:59Z,4.83075,0,20.736666666666665,230.49166666666667,0.3408333333333334,3.2583333333333333,13.110166666666666,982.8
251,2018-08-08,2018-08-08T07:39:02Z,4.920333333333334,0,25.2425,239.39166666666665,0.33166666666666667,3.1416666666666666,13.046833333333334,982.8111111111112
251,2018-08-08,2018-08-08T07:39:05Z,5.0055,0,23.834166666666665,246.825,0.32,3.05,13.022916666666667,982.877777777778
251,2018-08-08,2018-08-08T07:39:08Z,5.0865833333333335,0,55.593333333333334,251.34166666666667,0.31333333333333335,3,13.014166666666666,982.8444444444444
258,2018-05-16,2018-05-16T13:53:56Z,0.063,3.153,1.34,164,9.52,120.7,27.514,987.8666666666668
258,2018-05-16,2018-05-16T13:53:59Z,0.096,1.152,1.37,164.1,9.61,121.5,27.346,987.8666666666668
258,2018-05-16,2018-05-16T13:54:02Z,0.136,1.423,1.3,167.6,10.09,124.5,25.889,987.8666666666668
258,2018-05-16,2018-05-16T13:54:05Z,0.185,1.107,1.25,166.7,10.19,125.2,25.782,987.8666666666668
258,2018-05-16,2018-05-16T13:54:08Z,0.242,1.142,1.17,165.5,10.19,125,25.699,987.8666666666668
258,2018-05-16,2018-05-16T13:54:11Z,0.299,1.267,1.19,164.2,10.22,125.3,25.698,987.8666666666668
258,2018-05-16,2018-05-16T13:54:14Z,0.36,1.09,1.16,163.3,10.24,125.5,25.675,987.8666666666668
258,2018-05-16,2018-05-16T13:54:17Z,0.423,1.218,1.12,162.8,10.24,125.5,25.657,987.8666666666668
258,2018-05-16,2018-05-16T13:54:20Z,0.483,1.285,1.12,162.7,10.26,125.7,25.623,987.8666666666668
258,2018-05-16,2018-05-16T13:54:23Z,0.545,1.232,1.17,162.6,10.28,125.8,25.601,987.8666666666668
258,2018-05-16,2018-05-16T13:54:26Z,0.604,0.945,1.15,162.5,10.28,125.7,25.577,987.8666666666668
258,2018-05-16,2018-05-16T13:54:29Z,0.657,0.999,1.11,162.5,10.28,125.7,25.552,987.8666666666668
258,2018-05-16,2018-05-16T13:54:32Z,0.697,1.066,1.13,162.5,10.27,125.6,25.538,987.8666666666668
258,2018-05-16,2018-05-16T13:54:35Z,0.73,1.13,1.12,162.5,10.26,125.4,25.526,987.8666666666668
258,2018-05-16,2018-05-16T13:54:38Z,0.758,1.129,1.12,162.4,10.24,125.1,25.52,987.8666666666668
258,2018-05-16,2018-05-16T13:55:11Z,0.891,0.801,1.05,162.5,9.99,121.7,25.314,987.8666666666668
258,2018-05-16,2018-05-16T13:55:14Z,0.918,0.842,1.05,162.5,9.95,121.1,25.283,987.8666666666668
258,2018-05-16,2018-05-16T13:55:17Z,0.949,0.851,1.07,162.5,9.91,120.5,25.251,987.8666666666668
258,2018-05-16,2018-05-16T13:55:20Z,0.981,0.829,1.13,162.4,9.87,120,25.219,987.7333333333332
258,2018-05-16,2018-05-16T13:55:23Z,1.017,0.888,1.18,162.4,9.84,119.5,25.193,987.7333333333332
258,2018-05-16,2018-05-16T13:55:26Z,1.054,0.883,1.19,162.4,9.8,119,25.174,987.8666666666668
258,2018-05-16,2018-05-16T13:55:29Z,1.094,0.927,1.21,162.4,9.74,118.3,25.157,987.7333333333332
258,2018-05-16,2018-05-16T13:55:32Z,1.132,0.925,1.22,162.4,9.69,117.5,25.128,987.7333333333332
258,2018-05-16,2018-05-16T13:55:35Z,1.175,0.929,1.25,162.5,9.63,116.7,25.092,987.8666666666668
258,2018-05-16,2018-05-16T13:55:38Z,1.221,0.956,1.24,162.6,9.57,115.9,25.042,987.8666666666668
258,2018-05-16,2018-05-16T13:55:41Z,1.263,1,1.26,162.7,9.53,115.3,24.975,987.8666666666668
258,2018-05-16,2018-05-16T13:55:44Z,1.305,1.125,1.26,162.7,9.51,114.9,24.907,987.8666666666668
258,2018-05-16,2018-05-16T13:55:47Z,1.35,1.184,1.26,162.8,9.5,114.7,24.828,987.8666666666668
258,2018-05-16,2018-05-16T13:55:50Z,1.392,1.987,1.25,162.8,9.51,114.6,24.753,987.8666666666668
258,2018-05-16,2018-05-16T13:55:53Z,1.435,1.545,1.26,162.8,9.53,114.7,24.677,987.7333333333332
258,2018-05-16,2018-05-16T13:55:56Z,1.475,2.199,1.29,162.8,9.54,114.7,24.598,987.6
258,2018-05-16,2018-05-16T13:55:59Z,1.515,2.973,1.3,162.9,9.56,114.8,24.506,987.8666666666668
258,2018-05-16,2018-05-16T13:56:02Z,1.557,1.622,1.31,162.9,9.59,114.9,24.416,987.8666666666668
258,2018-05-16,2018-05-16T13:56:05Z,1.597,1.891,1.31,162.9,9.61,114.9,24.317,987.8666666666668
258,2018-05-16,2018-05-16T13:56:08Z,1.63,1.763,1.34,163,9.64,115,24.2,987.8666666666668
258,2018-05-16,2018-05-16T13:56:11Z,1.66,1.588,1.36,163.1,9.64,114.8,24.087,987.8666666666668
258,2018-05-16,2018-05-16T13:56:14Z,1.692,1.224,1.43,163.1,9.63,114.5,23.976,987.8666666666668
258,2018-05-16,2018-05-16T13:56:17Z,1.717,1.398,1.45,163.1,9.62,114,23.824,987.8666666666668
258,2018-05-16,2018-05-16T13:56:20Z,1.742,1.651,1.49,163.1,9.59,113.4,23.7,987.8666666666668
258,2018-05-16,2018-05-16T13:56:23Z,1.768,2.215,1.54,163,9.59,113.2,23.603,987.8666666666668
258,2018-05-16,2018-05-16T13:56:32Z,1.828,3.631,1.45,163.1,9.63,113.1,23.291,987.7333333333332
258,2018-05-16,2018-05-16T13:56:35Z,1.855,1.628,1.45,163.3,9.65,112.7,23.036,987.8666666666668
258,2018-05-16,2018-05-16T13:56:38Z,1.883,0.873,1.41,163.3,9.65,112.1,22.716,987.7333333333332
258,2018-05-16,2018-05-16T13:56:41Z,1.915,1.299,1.43,163.1,9.67,111.6,22.386,987.7333333333332
258,2018-05-16,2018-05-16T13:56:44Z,1.953,1.057,1.46,163,9.7,111.2,22.045,987.8666666666668
258,2018-05-16,2018-05-16T13:56:47Z,1.991,1.626,1.51,162.7,9.72,111,21.837,987.8666666666668
258,2018-05-16,2018-05-16T13:56:50Z,2.024,1.956,1.54,162.6,9.72,110.6,21.693,987.8666666666668
258,2018-05-16,2018-05-16T13:56:53Z,2.058,1.821,1.65,162.9,9.69,110,21.537,987.8666666666668
258,2018-05-16,2018-05-16T13:56:56Z,2.093,1.271,1.63,163.1,9.67,109.4,21.429,987.8666666666668
258,2018-05-16,2018-05-16T13:56:59Z,2.126,1.029,1.59,163.3,9.66,109.1,21.248,987.8666666666668
258,2018-05-16,2018-05-16T13:57:02Z,2.163,1.174,1.57,163.1,9.69,108.9,21.045,987.7333333333332
258,2018-05-16,2018-05-16T13:57:05Z,2.208,1.028,1.55,162.9,9.74,108.9,20.729,987.8666666666668
258,2018-05-16,2018-05-16T13:57:08Z,2.254,1.354,1.43,162.4,9.85,109.4,20.414,987.8666666666668
258,2018-05-16,2018-05-16T13:57:11Z,2.299,0.852,1.42,168.2,10.71,114.5,18.208,987.8666666666668
258,2018-05-16,2018-05-16T13:57:14Z,2.348,0.85,1.4,165.3,10.91,116.2,18.407,987.8666666666668
258,2018-05-16,2018-05-16T13:57:17Z,2.394,1.269,1.47,163.6,10.82,115.1,18.255,987.8666666666668
258,2018-05-16,2018-05-16T13:57:20Z,2.44,1.32,1.64,166.6,11.1,114.6,16.924,987.8666666666668
258,2018-05-16,2018-05-16T13:57:23Z,2.492,1.277,1.84,164.6,10.25,105.8,16.817,987.7333333333332
258,2018-05-16,2018-05-16T13:57:26Z,2.55,1.351,2.05,164.8,10.02,102.3,16.278,987.7333333333332
258,2018-05-16,2018-05-16T13:57:29Z,2.609,1.37,2.32,164.1,9.63,97.8,16.026,987.8666666666668
258,2018-05-16,2018-05-16T13:57:32Z,2.675,1.427,2.55,167,9.7,96.2,14.841,987.8666666666668
258,2018-05-16,2018-05-16T13:57:35Z,2.744,1.487,2.7,165,9.27,91.7,14.995,987.7333333333332
258,2018-05-16,2018-05-16T13:57:38Z,2.81,1.488,2.89,164,8.86,87.8,14.854,987.8666666666668
258,2018-05-16,2018-05-16T13:57:41Z,2.884,1.458,3,163.2,8.59,84.8,14.696,987.7333333333332
258,2018-05-16,2018-05-16T13:57:44Z,2.96,1.443,3.03,162.5,7.74,76,14.528,987.8666666666668
258,2018-05-16,2018-05-16T13:57:47Z,3.035,1.432,2.94,162.1,7.35,72,14.365,987.7333333333332
258,2018-05-16,2018-05-16T13:57:50Z,3.1,1.454,2.78,162.5,6.29,61.2,14.078,987.7333333333332
258,2018-05-16,2018-05-16T13:57:53Z,3.176,1.456,2.54,163,5.4,52.3,13.806,987.7333333333332
258,2018-05-16,2018-05-16T13:57:56Z,3.258,1.252,2.31,163.7,4.72,45.4,13.536,987.7333333333332
258,2018-05-16,2018-05-16T13:57:59Z,3.334,1.125,2.08,164.5,3.96,37.9,13.258,987.7333333333332
258,2018-05-16,2018-05-16T13:58:02Z,3.413,0.951,1.94,165.2,3.57,33.9,13.003,987.7333333333332
258,2018-05-16,2018-05-16T13:58:05Z,3.491,0.881,1.8,165.9,3.34,31.6,12.779,987.7333333333332
258,2018-05-16,2018-05-16T13:58:08Z,3.568,0.912,1.79,166.4,2.72,25.6,12.613,987.6
258,2018-05-16,2018-05-16T13:58:11Z,3.648,0.916,1.9,166.9,2.58,24.2,12.493,987.8666666666668
258,2018-05-16,2018-05-16T13:58:14Z,3.731,22.757,2.4,167.4,2.48,23.2,12.357,987.7333333333332
258,2018-06-11,2018-06-11T12:26:01Z,0.083,0.352,0.55,165.5,8.16,109.4,30.724,983.8666666666668
258,2018-06-11,2018-06-11T12:26:03Z,0.113,0.351,0.58,165.5,8.14,108.9,30.632,983.8666666666668
258,2018-06-11,2018-06-11T12:26:05Z,0.15,0.351,0.58,165.5,8.12,108.5,30.515,983.8666666666668
258,2018-06-11,2018-06-11T12:26:07Z,0.184,0.374,0.57,165.4,8.12,108.2,30.409,983.8666666666668
258,2018-06-11,2018-06-11T12:26:09Z,0.221,0.373,0.59,165.3,8.13,108.2,30.327,983.8666666666668
258,2018-06-11,2018-06-11T12:26:11Z,0.266,0.388,0.61,165.2,8.15,108.3,30.259,983.8666666666668
258,2018-06-11,2018-06-11T12:26:13Z,0.312,0.399,0.59,165,8.17,108.6,30.206,983.8666666666668
258,2018-06-11,2018-06-11T12:26:15Z,0.365,0.405,0.58,164.9,8.2,108.8,30.174,983.8666666666668
258,2018-06-11,2018-06-11T12:26:17Z,0.416,0.395,0.6,164.9,8.2,108.9,30.152,983.8666666666668
258,2018-06-11,2018-06-11T12:26:19Z,0.473,0.401,0.61,164.9,8.21,108.8,30.136,983.8666666666668
258,2018-06-11,2018-06-11T12:26:21Z,0.526,0.409,0.65,164.9,8.2,108.7,30.114,983.8666666666668
258,2018-06-11,2018-06-11T12:26:23Z,0.586,0.412,0.64,164.9,8.19,108.5,30.1,983.8666666666668
258,2018-06-11,2018-06-11T12:26:25Z,0.643,0.409,0.63,164.9,8.18,108.4,30.084,983.8666666666668
258,2018-06-11,2018-06-11T12:26:27Z,0.707,0.428,0.65,164.9,8.17,108.3,30.069,983.8666666666668
258,2018-06-11,2018-06-11T12:26:29Z,0.767,0.428,0.63,164.9,8.18,108.4,30.055,983.8666666666668
258,2018-06-11,2018-06-11T12:26:31Z,0.825,0.41,0.64,164.8,8.19,108.5,30.039,983.8666666666668
258,2018-06-11,2018-06-11T12:26:33Z,0.885,0.394,0.64,164.8,8.2,108.6,30.026,983.7333333333332
258,2018-06-11,2018-06-11T12:26:35Z,0.937,0.383,0.63,164.7,8.22,108.8,30.011,983.8666666666668
258,2018-06-11,2018-06-11T12:26:37Z,0.991,0.387,0.66,164.7,8.22,108.8,29.997,983.8666666666668
258,2018-06-11,2018-06-11T12:26:39Z,1.035,0.373,0.69,164.8,8.22,108.7,29.986,983.8666666666668
258,2018-06-11,2018-06-11T12:26:41Z,1.078,0.38,0.73,164.8,8.2,108.5,29.974,983.8666666666668
258,2018-06-11,2018-06-11T12:26:43Z,1.117,0.383,0.74,164.8,8.18,108.1,29.965,984
258,2018-06-11,2018-06-11T12:26:45Z,1.161,0.394,0.76,164.8,8.14,107.6,29.956,983.8666666666668
258,2018-06-11,2018-06-11T12:26:47Z,1.2,0.401,0.75,164.9,8.1,107.1,29.948,983.8666666666668
258,2018-06-11,2018-06-11T12:26:49Z,1.238,0.408,0.75,164.9,8.06,106.6,29.936,983.8666666666668
258,2018-06-11,2018-06-11T12:26:51Z,1.272,0.408,0.76,165,8.03,106.1,29.916,983.8666666666668
258,2018-06-11,2018-06-11T12:26:53Z,1.307,0.429,0.76,165.1,7.98,105.5,29.896,983.8666666666668
258,2018-06-11,2018-06-11T12:26:55Z,1.339,0.443,0.74,165.2,7.94,104.9,29.868,983.8666666666668
258,2018-06-11,2018-06-11T12:26:57Z,1.375,0.445,0.77,165.2,7.91,104.4,29.839,983.8666666666668
258,2018-06-11,2018-06-11T12:26:59Z,1.408,0.429,0.79,165.3,7.87,103.8,29.805,983.8666666666668
258,2018-06-11,2018-06-11T12:27:01Z,1.446,0.438,0.8,165.3,7.85,103.5,29.77,983.8666666666668
258,2018-06-11,2018-06-11T12:27:03Z,1.479,0.464,0.79,165.3,8.13,107.1,29.746,983.8666666666668
258,2018-06-11,2018-06-11T12:27:05Z,1.512,0.487,0.78,165.3,8.3,109.3,29.716,983.8666666666668
258,2018-06-11,2018-06-11T12:27:07Z,1.547,0.518,0.75,165.3,8.39,110.4,29.694,983.8666666666668
258,2018-06-11,2018-06-11T12:27:09Z,1.579,0.517,0.72,165.2,8.44,111.1,29.675,983.8666666666668
258,2018-06-11,2018-06-11T12:27:11Z,1.615,0.514,0.68,165,8.48,111.5,29.648,983.8666666666668
258,2018-06-11,2018-06-11T12:27:13Z,1.649,0.52,0.69,164.9,8.49,111.6,29.63,983.7333333333332
258,2018-06-11,2018-06-11T12:27:15Z,1.686,0.51,0.69,164.8,8.47,111.4,29.602,983.8666666666668
258,2018-06-11,2018-06-11T12:27:17Z,1.721,0.527,0.72,164.8,8.45,111,29.572,983.8666666666668
258,2018-06-11,2018-06-11T12:27:19Z,1.759,0.508,0.71,164.7,8.43,110.6,29.537,983.8666666666668
258,2018-06-11,2018-06-11T12:27:21Z,1.792,0.517,0.72,164.7,8.41,110.3,29.487,983.8666666666668
258,2018-06-11,2018-06-11T12:27:23Z,1.828,0.532,0.75,164.8,8.37,109.8,29.456,983.8666666666668
258,2018-06-11,2018-06-11T12:27:25Z,1.86,0.529,0.79,164.9,8.32,109,29.386,983.8666666666668
258,2018-06-11,2018-06-11T12:27:27Z,1.895,0.561,0.83,169.2,8.3,108.4,27.925,983.8666666666668
258,2018-06-11,2018-06-11T12:27:29Z,1.925,0.606,0.87,167.9,8.43,108.3,28.298,983.8666666666668
258,2018-06-11,2018-06-11T12:27:31Z,1.955,0.643,0.89,167.9,8.43,108.1,28.253,983.7333333333332
258,2018-06-11,2018-06-11T12:27:33Z,1.985,0.678,0.89,167.5,8.4,107.9,28.289,983.7333333333332
258,2018-06-11,2018-06-11T12:27:35Z,2.011,0.718,0.95,167.4,8.39,107.6,28.213,983.7333333333332
258,2018-06-11,2018-06-11T12:27:37Z,2.038,0.728,0.99,167.2,8.38,107.4,28.145,983.8666666666668
258,2018-06-11,2018-06-11T12:27:39Z,2.062,0.743,1.04,167.1,8.38,107.2,28.049,983.8666666666668
258,2018-06-11,2018-06-11T12:27:41Z,2.087,0.728,1.02,166.7,8.36,106.8,27.959,983.8666666666668
258,2018-06-11,2018-06-11T12:27:43Z,2.11,0.77,1.03,166.3,8.33,106.2,27.861,983.8666666666668
258,2018-06-11,2018-06-11T12:27:45Z,2.137,0.812,1.04,166,8.31,105.7,27.665,983.8666666666668
258,2018-06-11,2018-06-11T12:27:47Z,2.161,0.773,1.09,165.9,8.3,105.2,27.471,983.8666666666668
258,2018-06-11,2018-06-11T12:27:49Z,2.188,0.784,1.11,165.8,8,101.1,27.263,983.8666666666668
258,2018-06-11,2018-06-11T12:27:51Z,2.214,0.774,1.14,165.5,7.99,100.5,27.003,983.8666666666668
258,2018-06-11,2018-06-11T12:27:53Z,2.243,0.761,1.16,165.4,7.94,99.4,26.782,983.8666666666668
258,2018-06-11,2018-06-11T12:27:55Z,2.271,0.753,1.2,165.3,7.94,98.9,26.528,983.8666666666668
258,2018-06-11,2018-06-11T12:27:57Z,2.303,0.782,1.27,166.7,8.06,98.8,25.847,983.8666666666668
258,2018-06-11,2018-06-11T12:27:59Z,2.332,0.813,1.29,165.4,7.98,98.4,26.048,983.8666666666668
258,2018-06-11,2018-06-11T12:28:01Z,2.36,0.848,1.31,165.4,7.96,98,25.821,983.8666666666668
258,2018-06-11,2018-06-11T12:28:03Z,2.392,0.852,1.38,165.5,7.95,97.5,25.665,983.7333333333332
258,2018-06-11,2018-06-11T12:28:05Z,2.422,0.859,1.43,165.5,7.66,93.7,25.518,983.8666666666668
258,2018-06-11,2018-06-11T12:28:07Z,2.456,0.876,1.45,165.4,7.63,93.1,25.432,984
258,2018-06-11,2018-06-11T12:28:09Z,2.49,0.884,1.49,165.4,7.58,92.4,25.352,983.8666666666668
258,2018-06-11,2018-06-11T12:28:11Z,2.53,0.855,1.54,165.3,7.51,91.5,25.257,983.8666666666668
258,2018-06-11,2018-06-11T12:28:13Z,2.567,0.85,1.6,165.5,7.48,90.8,25.064,983.8666666666668
258,2018-06-11,2018-06-11T12:28:15Z,2.611,0.868,1.66,168.8,7.46,88.4,23.872,983.8666666666668
258,2018-06-11,2018-06-11T12:28:17Z,2.652,0.842,1.71,168.3,7.18,85.4,23.89,983.8666666666668
258,2018-06-11,2018-06-11T12:28:19Z,2.7,0.808,1.69,169.5,7.14,84,23.362,983.8666666666668
258,2018-06-11,2018-06-11T12:28:21Z,2.744,0.811,1.73,169.8,7.09,82.8,23.112,983.7333333333332
258,2018-06-11,2018-06-11T12:28:23Z,2.793,0.846,1.75,169.7,6.69,78.1,22.983,983.8666666666668
258,2018-06-11,2018-06-11T12:28:25Z,2.838,0.84,1.77,169.9,6.56,76.2,22.748,983.8666666666668
258,2018-06-11,2018-06-11T12:28:27Z,2.886,0.855,1.74,169.8,6.48,75.1,22.577,983.8666666666668
258,2018-06-11,2018-06-11T12:28:29Z,2.928,0.883,1.75,176.5,6.74,74.7,20.442,983.8666666666668
258,2018-06-11,2018-06-11T12:28:31Z,2.971,0.885,1.76,175.3,6.72,74.3,20.266,983.8666666666668
258,2018-06-11,2018-06-11T12:28:33Z,3.016,0.884,1.82,174.4,6.35,70.1,20.163,983.7333333333332
258,2018-06-11,2018-06-11T12:28:35Z,3.056,0.882,1.86,173,6.2,68.5,20.164,983.7333333333332
258,2018-06-11,2018-06-11T12:28:37Z,3.102,0.9,1.9,172.2,6.13,67.5,20.023,983.8666666666668
258,2018-06-11,2018-06-11T12:28:39Z,3.143,0.918,1.96,171.6,6.04,66.3,19.862,983.7333333333332
258,2018-06-11,2018-06-11T12:28:41Z,3.188,0.911,2.06,171.1,5.97,65.4,19.705,983.8666666666668
258,2018-06-11,2018-06-11T12:28:43Z,3.228,0.915,2.14,171.1,5.55,60.7,19.625,983.8666666666668
258,2018-06-11,2018-06-11T12:28:45Z,3.271,0.91,2.16,171.7,5.39,58.7,19.417,983.8666666666668
258,2018-06-11,2018-06-11T12:28:47Z,3.309,0.872,2.25,172,5.32,57.7,19.256,983.8666666666668
258,2018-06-11,2018-06-11T12:28:49Z,3.349,0.88,2.27,172.2,5.21,56.3,19.138,983.8666666666668
258,2018-06-11,2018-06-11T12:28:51Z,3.385,0.901,2.3,172,5.1,55.2,19.157,983.8666666666668
258,2018-06-11,2018-06-11T12:28:53Z,3.424,0.879,2.38,171.7,4.65,50.3,19.137,983.8666666666668
258,2018-06-11,2018-06-11T12:28:55Z,3.461,0.862,2.46,177.7,4.69,49.3,17.44,983.8666666666668
258,2018-06-11,2018-06-11T12:28:57Z,3.499,0.848,2.53,180.6,4.71,48.4,16.553,983.8666666666668
258,2018-06-11,2018-06-11T12:28:59Z,3.542,0.811,2.57,180.3,4.23,43.3,16.529,983.8666666666668
258,2018-06-11,2018-06-11T12:29:01Z,3.581,0.79,2.61,179.1,4.03,41.4,16.703,983.8666666666668
258,2018-06-11,2018-06-11T12:29:03Z,3.622,0.796,2.68,178.9,3.95,40.6,16.647,983.8666666666668
258,2018-06-11,2018-06-11T12:29:05Z,3.661,0.793,2.82,179.1,3.9,39.9,16.465,983.8666666666668
258,2018-06-11,2018-06-11T12:29:07Z,3.703,0.783,2.93,179.5,3.83,39.2,16.33,983.8666666666668
258,2018-06-11,2018-06-11T12:29:09Z,3.741,0.747,3.02,184.5,3.45,35.2,15.155,983.8666666666668
258,2018-06-11,2018-06-11T12:29:11Z,3.783,0.728,3.17,185,3.42,33.9,15.021,983.8666666666668
258,2018-06-11,2018-06-11T12:29:13Z,3.823,0.681,3.29,185,3.27,32.5,14.99,983.8666666666668
258,2018-06-11,2018-06-11T12:29:15Z,3.867,0.671,3.48,184.7,3.13,31.1,15.058,983.8666666666668
258,2018-06-11,2018-06-11T12:29:17Z,3.907,0.664,3.71,184.5,3.02,30,15.077,983.8666666666668
258,2018-06-11,2018-06-11T12:29:19Z,3.952,0.649,3.94,184.8,2.94,29.1,14.998,983.8666666666668
258,2018-06-11,2018-06-11T12:29:21Z,3.993,0.656,4.24,185.2,2.87,28.4,14.9,983.7333333333332
258,2018-06-11,2018-06-11T12:29:23Z,4.038,0.643,4.59,185.4,2.82,27.9,14.842,983.7333333333332
258,2018-06-11,2018-06-11T12:29:25Z,4.078,0.654,5.04,185.7,2.79,27.5,14.803,983.8666666666668
258,2018-06-11,2018-06-11T12:29:27Z,4.119,0.647,5.59,186.2,2.7,26.6,14.729,983.8666666666668
