dateTime_Round,pH,orp_mV,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m,depthDiff_m,verticalPositionDiff_m
2018-08-06T08:59:33Z,7.45,137.56666666666666,0,2018-08-06,2018-08-06T08:59:32Z,005,NA,997.3222222222223,10.68625,4.625,0.5125,162.475,1.8866666666666667,0,NA,NA,NA,NA,NA,6.052583333333334,6.052583333333334,0.06974999999999998,0.06974999999999998
2018-08-06T08:59:36Z,7.440833333333334,136.38333333333333,0,2018-08-06,2018-08-06T08:59:35Z,005,NA,997.2666666666667,10.42525,4.425,0.49416666666666664,161.45833333333334,1.7241666666666666,0,NA,NA,NA,NA,NA,6.122333333333334,6.122333333333334,0.06966666666666654,0.06966666666666654
2018-08-06T08:59:39Z,7.431666666666667,135.29166666666666,0,2018-08-06,2018-08-06T08:59:38Z,005,NA,997.2777777777777,10.15475,4.25,0.4766666666666666,160.88333333333333,1.6841666666666666,0,NA,NA,NA,NA,NA,6.192,6.192,0.06899999999999995,0.06899999999999995
2018-08-06T08:59:42Z,7.423333333333333,131.75,0,2018-08-06,2018-08-06T08:59:41Z,005,NA,997.3222222222223,9.835833333333333,4.125,0.4666666666666667,160.15,1.6091666666666669,0,NA,NA,NA,NA,NA,6.261,6.261,0.07441666666666613,0.07441666666666613
2018-08-06T08:59:45Z,7.414166666666667,122.575,0,2018-08-06,2018-08-06T08:59:44Z,005,NA,997.3,9.642833333333334,4.016666666666667,0.4575,159.33333333333334,1.6091666666666669,0,NA,NA,NA,NA,NA,6.335416666666666,6.335416666666666,0.0680000000000005,0.0680000000000005
2018-08-06T08:59:48Z,7.405,118.74166666666666,0,2018-08-06,2018-08-06T08:59:47Z,005,NA,997.2888888888889,9.469083333333334,3.933333333333333,0.45,158.38333333333333,1.5716666666666668,0,NA,NA,NA,NA,NA,6.403416666666667,6.403416666666667,0.06816666666666649,0.06816666666666649
2018-08-06T08:59:51Z,7.395,110.06666666666666,0,2018-08-06,2018-08-06T08:59:50Z,005,NA,997.3333333333334,9.309,3.8499999999999996,0.44083333333333335,157.58333333333334,1.5266666666666666,0,NA,NA,NA,NA,NA,6.471583333333333,6.471583333333333,0.06299999999999972,0.06299999999999972
2018-08-06T08:59:54Z,7.385,105.34166666666667,0,2018-08-06,2018-08-06T08:59:53Z,005,NA,997.3222222222223,9.257583333333333,3.7666666666666666,0.4325,157.30833333333334,1.48,0,NA,NA,NA,NA,NA,6.534583333333333,6.534583333333333,0.06283333333333374,0.06283333333333374
2018-08-06T08:59:57Z,7.375,102.89166666666667,0,2018-08-06,2018-08-06T08:59:56Z,005,NA,997.2888888888889,9.166583333333334,3.7,0.42333333333333334,156.975,1.4391666666666667,0,NA,NA,NA,NA,NA,6.597416666666667,6.597416666666667,0.07016666666666715,0.07016666666666715
2018-08-06T09:00:00Z,7.365,96.09166666666667,0,2018-08-06,2018-08-06T08:59:59Z,005,NA,997.3,9.025,3.6,0.4175,156.45833333333334,1.4341666666666666,0,NA,NA,NA,NA,NA,6.667583333333334,6.667583333333334,0.06683333333333241,0.06683333333333241
