MULakeNumber,beginDateTime,sampleID,parameterType,SecchiDepth_m
117,10/15/1990 0:00,35368,SECCHI,0.7
119,10/15/1990 0:00,35369,SECCHI,0.3
119,10/15/1990 0:00,35370,SECCHI,0.3
119,10/15/1990 0:00,35371,SECCHI,0.3
57,10/16/1990 0:00,35372,SECCHI,0.8
57,10/16/1990 0:00,35373,SECCHI,0.8
57,10/16/1990 0:00,35374,SECCHI,0.8
114,10/16/1990 0:00,35375,SECCHI,0.7
114,10/16/1990 0:00,35376,SECCHI,0.7
114,10/16/1990 0:00,35377,SECCHI,0.7
115,10/16/1990 0:00,35378,SECCHI,1
115,10/16/1990 0:00,35379,SECCHI,1
115,10/16/1990 0:00,35380,SECCHI,1
113,10/17/1990 0:00,35381,SECCHI,0.3
113,10/17/1990 0:00,35382,SECCHI,0.3
113,10/17/1990 0:00,35383,SECCHI,0.3
121,10/17/1990 0:00,35384,SECCHI,0.4
121,10/17/1990 0:00,35385,SECCHI,0.4
121,10/17/1990 0:00,35386,SECCHI,0.4
116,10/17/1990 0:00,35387,SECCHI,0.8
116,10/17/1990 0:00,35388,SECCHI,0.8
116,10/17/1990 0:00,35389,SECCHI,0.8
118,10/17/1990 0:00,35390,SECCHI,0.4
118,10/17/1990 0:00,35391,SECCHI,0.4
118,10/17/1990 0:00,35392,SECCHI,0.4
120,10/17/1990 0:00,35393,SECCHI,0.5
120,10/17/1990 0:00,35394,SECCHI,0.5
120,10/17/1990 0:00,35395,SECCHI,0.5
149,6/29/1976 0:00,35396,SECCHI,2.73
149,7/14/1976 0:00,35397,SECCHI,2.5
149,7/28/1976 0:00,35398,SECCHI,3
149,8/18/1976 0:00,35399,SECCHI,3.35
149,6/29/1977 0:00,35400,SECCHI,1.74
149,7/5/1977 0:00,35401,SECCHI,0.3
149,7/14/1977 0:00,35402,SECCHI,0.36
149,7/21/1977 0:00,35403,SECCHI,1
149,7/28/1977 0:00,35404,SECCHI,0.93
149,8/8/1977 0:00,35405,SECCHI,1.57
149,8/12/1977 0:00,35406,SECCHI,1.81
149,8/22/1977 0:00,35407,SECCHI,1.55
149,7/6/1978 0:00,35408,SECCHI,1.5
149,8/4/1978 0:00,35410,SECCHI,2.1
149,6/27/1979 0:00,35411,SECCHI,2.7
149,7/18/1979 0:00,35412,SECCHI,2.3
149,8/1/1979 0:00,35413,SECCHI,1.8
149,6/9/1980 0:00,35414,SECCHI,2
149,7/1/1980 0:00,35415,SECCHI,1.5
149,7/14/1980 0:00,35416,SECCHI,2.1
149,8/4/1980 0:00,35417,SECCHI,2.6
149,6/30/1981 0:00,35418,SECCHI,1.5
149,7/14/1981 0:00,35419,SECCHI,1.4
149,7/30/1981 0:00,35420,SECCHI,0.6
149,8/11/1981 0:00,35421,SECCHI,1
149,7/7/1982 0:00,35422,SECCHI,1.5
149,7/26/1982 0:00,35423,SECCHI,1.1
149,8/11/1982 0:00,35424,SECCHI,2
149,7/1/1983 0:00,35425,SECCHI,1.6
149,7/27/1983 0:00,35426,SECCHI,2
149,8/31/1983 0:00,35427,SECCHI,2.5
149,7/5/1984 0:00,35428,SECCHI,2.5
149,7/19/1984 0:00,35429,SECCHI,2.4
149,8/4/1984 0:00,35430,SECCHI,2.5
149,8/18/1984 0:00,35431,SECCHI,2.5
149,7/17/1985 0:00,35432,SECCHI,1.4
149,8/14/1985 0:00,35434,SECCHI,1.7
149,8/27/1985 0:00,35435,SECCHI,1.9
149,7/9/1986 0:00,35436,SECCHI,2.5
149,7/23/1986 0:00,35437,SECCHI,2.5
149,8/6/1986 0:00,35438,SECCHI,3.3
149,8/20/1986 0:00,35439,SECCHI,3
149,7/8/1987 0:00,35440,SECCHI,2.5
149,7/22/1987 0:00,35441,SECCHI,3.1
149,8/5/1987 0:00,35442,SECCHI,3.3
149,8/19/1987 0:00,35443,SECCHI,3.3
149,7/6/1988 0:00,35444,SECCHI,1.9
149,7/21/1988 0:00,35445,SECCHI,2.7
149,8/4/1988 0:00,35446,SECCHI,2.2
149,8/16/1988 0:00,35447,SECCHI,2.6
149,5/24/1989 0:00,35448,SECCHI,4.2
149,6/7/1989 0:00,35449,SECCHI,2.9
149,6/21/1989 0:00,35450,SECCHI,2.8
149,7/5/1989 0:00,35451,SECCHI,1.9
149,7/19/1989 0:00,35452,SECCHI,2
149,8/2/1989 0:00,35453,SECCHI,2.5
149,8/16/1989 0:00,35454,SECCHI,2.4
149,8/29/1989 0:00,35455,SECCHI,2
149,9/12/1989 0:00,35456,SECCHI,2.9
149,9/26/1989 0:00,35457,SECCHI,1.9
149,10/10/1989 0:00,35458,SECCHI,1.9
149,10/24/1989 0:00,35459,SECCHI,1.9
149,11/20/1989 0:00,35460,SECCHI,2
149,12/7/1989 0:00,35461,SECCHI,1.7
149,1/17/1990 0:00,35462,SECCHI,2.3
149,2/22/1990 0:00,35463,SECCHI,2
149,3/8/1990 0:00,35464,SECCHI,1.4
149,3/29/1990 0:00,35465,SECCHI,0.9
149,4/12/1990 0:00,35466,SECCHI,0.5
149,4/25/1990 0:00,35467,SECCHI,0.6
149,4/25/1990 0:00,35468,SECCHI,0.6
149,4/25/1990 0:00,35469,SECCHI,0.6
149,5/9/1990 0:00,35470,SECCHI,1.2
149,5/9/1990 0:00,35471,SECCHI,1.2
149,5/9/1990 0:00,35472,SECCHI,1.2
149,5/23/1990 0:00,35473,SECCHI,1.2
149,5/23/1990 0:00,35474,SECCHI,1.2
149,5/23/1990 0:00,35475,SECCHI,1.2
149,6/6/1990 0:00,35476,SECCHI,0.4
149,6/6/1990 0:00,35477,SECCHI,0.4
149,6/6/1990 0:00,35478,SECCHI,0.4
149,6/20/1990 0:00,35479,SECCHI,0.8
149,6/20/1990 0:00,35480,SECCHI,0.8
149,6/20/1990 0:00,35481,SECCHI,0.8
149,7/5/1990 0:00,35482,SECCHI,1.2
149,7/5/1990 0:00,35483,SECCHI,1.2
149,7/5/1990 0:00,35484,SECCHI,1.2
149,7/18/1990 0:00,35485,SECCHI,1.2
149,7/18/1990 0:00,35486,SECCHI,1.2
149,7/18/1990 0:00,35487,SECCHI,1.2
149,8/1/1990 0:00,35488,SECCHI,2
149,8/1/1990 0:00,35489,SECCHI,2
149,8/1/1990 0:00,35490,SECCHI,2
149,8/15/1990 0:00,35491,SECCHI,2.5
149,8/15/1990 0:00,35492,SECCHI,2.5
149,8/28/1990 0:00,35493,SECCHI,2.5
149,8/28/1990 0:00,35494,SECCHI,2.5
149,8/28/1990 0:00,35495,SECCHI,2.5
149,9/12/1990 0:00,35496,SECCHI,2
149,9/12/1990 0:00,35497,SECCHI,2
149,9/26/1990 0:00,35498,SECCHI,2.2
149,9/26/1990 0:00,35499,SECCHI,2.2
149,9/26/1990 0:00,35500,SECCHI,2.2
149,10/10/1990 0:00,35501,SECCHI,1.1
149,10/10/1990 0:00,35502,SECCHI,1.1
149,10/10/1990 0:00,35503,SECCHI,1.1
149,10/24/1990 0:00,35504,SECCHI,0.9
149,11/14/1990 0:00,35505,SECCHI,1
149,12/12/1990 0:00,35506,SECCHI,1.5
149,2/12/1991 0:00,35507,SECCHI,2
149,2/12/1991 0:00,35508,SECCHI,2
149,3/14/1991 0:00,35509,SECCHI,1.5
149,3/26/1991 0:00,35510,SECCHI,1.4
149,6/5/1991 0:00,35511,SECCHI,1.7
149,7/10/1991 0:00,35512,SECCHI,2.6
149,7/25/1991 0:00,35513,SECCHI,2.2
149,8/7/1991 0:00,35514,SECCHI,1.7
149,8/21/1991 0:00,35515,SECCHI,1.9
149,8/21/1991 0:00,35516,SECCHI,1.9
149,3/17/1992 0:00,35517,SECCHI,3
149,7/8/1992 0:00,35518,SECCHI,2.2
149,7/23/1992 0:00,35519,SECCHI,3
149,8/5/1992 0:00,35520,SECCHI,2.3
149,8/19/1992 0:00,35521,SECCHI,1.5
149,4/1/1993 0:00,35522,SECCHI,1.4
149,4/7/1993 0:00,35523,SECCHI,1.4
149,4/15/1993 0:00,35524,SECCHI,1.3
149,4/21/1993 0:00,35525,SECCHI,1.5
149,4/28/1993 0:00,35526,SECCHI,1.4
149,5/7/1993 0:00,35527,SECCHI,2.3
149,5/13/1993 0:00,35528,SECCHI,3.4
149,5/20/1993 0:00,35529,SECCHI,2.8
149,5/26/1993 0:00,35530,SECCHI,2.6
149,6/2/1993 0:00,35531,SECCHI,1.8
149,6/9/1993 0:00,35532,SECCHI,1.5
149,6/16/1993 0:00,35533,SECCHI,1.3
149,6/24/1993 0:00,35534,SECCHI,1.6
149,7/7/1993 0:00,35535,SECCHI,2
149,7/21/1993 0:00,35536,SECCHI,1.9
149,8/6/1993 0:00,35537,SECCHI,2.3
149,8/18/1993 0:00,35538,SECCHI,2.5
149,9/16/1993 0:00,35539,SECCHI,1.2
149,10/5/1993 0:00,35540,SECCHI,0.8
149,10/26/1993 0:00,35541,SECCHI,0.6
149,11/18/1993 0:00,35542,SECCHI,0.7
149,12/7/1993 0:00,35543,SECCHI,0.7
149,7/7/1994 0:00,35544,SECCHI,2
149,7/22/1994 0:00,35545,SECCHI,4.1
149,8/4/1994 0:00,35546,SECCHI,3.1
149,8/17/1994 0:00,35547,SECCHI,2.7
149,8/31/1994 0:00,35548,SECCHI,3.4
149,7/6/1995 0:00,35549,SECCHI,1.2
149,7/20/1995 0:00,35550,SECCHI,1.5
149,8/3/1995 0:00,35551,SECCHI,1.5
149,8/17/1995 0:00,35552,SECCHI,1.2
149,7/10/1996 0:00,35553,SECCHI,2.8
149,7/24/1996 0:00,35554,SECCHI,2.3
149,8/9/1996 0:00,35555,SECCHI,3
149,8/21/1996 0:00,35556,SECCHI,2.5
149,7/9/1997 0:00,35557,SECCHI,2.2
149,7/24/1997 0:00,35558,SECCHI,1.7
149,8/6/1997 0:00,35559,SECCHI,2.6
149,8/21/1997 0:00,35560,SECCHI,2.2
149,7/9/1998 0:00,35561,SECCHI,2.4
149,7/23/1998 0:00,35562,SECCHI,3.6
149,8/6/1998 0:00,35563,SECCHI,2.9
149,8/20/1998 0:00,35564,SECCHI,2.8
149,7/8/1999 0:00,35565,SECCHI,2.09
149,7/22/1999 0:00,35566,SECCHI,2.1
149,8/5/1999 0:00,35567,SECCHI,2.19
149,8/19/1999 0:00,35568,SECCHI,3.1
149,7/13/2000 0:00,35569,SECCHI,2.5
149,7/27/2000 0:00,35570,SECCHI,3
149,8/10/2000 0:00,35571,SECCHI,3.2
149,8/23/2000 0:00,35572,SECCHI,3.3
149,7/18/2001 0:00,35573,SECCHI,1.48
149,7/26/2001 0:00,35574,SECCHI,1.89
149,8/16/2001 0:00,35575,SECCHI,2.38
149,8/21/2001 0:00,35576,SECCHI,2.54
149,7/11/2002 0:00,35577,SECCHI,1.58
149,7/25/2002 0:00,35578,SECCHI,1.68
149,8/8/2002 0:00,35579,SECCHI,2.78
149,8/22/2002 0:00,35580,SECCHI,2.86
149,7/9/2003 0:00,35581,SECCHI,2.73
149,7/24/2003 0:00,35582,SECCHI,3.72
149,8/7/2003 0:00,35583,SECCHI,3.34
149,8/20/2003 0:00,35584,SECCHI,3.02
149,7/8/2004 0:00,35585,SECCHI,2.46
149,7/22/2004 0:00,35586,SECCHI,1.97
149,8/4/2004 0:00,35587,SECCHI,2.22
149,8/12/2004 0:00,35588,SECCHI,2.6
149,7/14/2005 0:00,35589,SECCHI,1.85
149,7/28/2005 0:00,35590,SECCHI,2.24
149,8/11/2005 0:00,35591,SECCHI,2.32
149,8/25/2005 0:00,35592,SECCHI,3.2
149,7/12/2006 0:00,35593,SECCHI,3.43
149,7/28/2006 0:00,35594,SECCHI,2.55
149,8/8/2006 0:00,35595,SECCHI,2.54
149,8/23/2006 0:00,35596,SECCHI,3.17
149,7/11/2007 0:00,35597,SECCHI,1.3
149,7/25/2007 0:00,35598,SECCHI,0.97
149,8/9/2007 0:00,35599,SECCHI,1.35
149,8/22/2007 0:00,35600,SECCHI,1.64
149,7/10/2008 0:00,35601,SECCHI,1.3
149,7/24/2008 0:00,35602,SECCHI,1.98
149,8/5/2008 0:00,35603,SECCHI,1.5
149,8/19/2008 0:00,35604,SECCHI,2.95
149,7/7/2009 0:00,35605,SECCHI,1.64
149,7/23/2009 0:00,35606,SECCHI,2
149,8/5/2009 0:00,35607,SECCHI,1.72
149,8/19/2009 0:00,35608,SECCHI,2.07
149,6/3/2010 0:00,35609,SECCHI,0.85
149,7/13/2010 0:00,35610,SECCHI,1.74
149,7/27/2010 0:00,35611,SECCHI,1.63
149,8/10/2010 0:00,35612,SECCHI,1.42
149,8/26/2010 0:00,35613,SECCHI,1.98
149,7/12/2011 0:00,35614,SECCHI,1.15
149,8/2/2011 0:00,35615,SECCHI,1.94
149,8/11/2011 0:00,35616,SECCHI,1.74
149,8/23/2011 0:00,35617,SECCHI,3.1
149,7/12/2012 0:00,35618,SECCHI,1.62
149,7/26/2012 0:00,35619,SECCHI,3.03
149,8/9/2012 0:00,35620,SECCHI,3.41
149,8/23/2012 0:00,35621,SECCHI,3.4
149,7/11/2013 0:00,35622,SECCHI,2.03
149,7/25/2013 0:00,35623,SECCHI,2
149,8/6/2013 0:00,35624,SECCHI,2.47
149,8/22/2013 0:00,35625,SECCHI,2.14
149,7/10/2014 0:00,35626,SECCHI,2.45
149,7/22/2014 0:00,35627,SECCHI,1.94
149,8/7/2014 0:00,35628,SECCHI,1.42
149,8/19/2014 0:00,35629,SECCHI,2.14
149,6/29/1976 0:00,35630,SECCHI,2.6
149,7/14/1976 0:00,35631,SECCHI,3.1
149,7/28/1976 0:00,35632,SECCHI,2.8
149,8/18/1976 0:00,35633,SECCHI,3.25
149,6/29/1977 0:00,35634,SECCHI,3.49
149,7/5/1977 0:00,35635,SECCHI,2.61
149,7/14/1977 0:00,35636,SECCHI,0.86
149,7/21/1977 0:00,35637,SECCHI,0.94
149,7/28/1977 0:00,35638,SECCHI,1.5
149,8/8/1977 0:00,35639,SECCHI,1.46
149,8/12/1977 0:00,35640,SECCHI,1.62
149,8/22/1977 0:00,35641,SECCHI,1.68
149,7/6/1978 0:00,35642,SECCHI,1.8
149,8/4/1978 0:00,35644,SECCHI,2
149,6/27/1979 0:00,35645,SECCHI,2.2
149,7/18/1979 0:00,35646,SECCHI,1.9
149,8/1/1979 0:00,35647,SECCHI,1.6
149,6/9/1980 0:00,35648,SECCHI,2
149,7/1/1980 0:00,35649,SECCHI,1.6
149,7/14/1980 0:00,35650,SECCHI,2
149,8/4/1980 0:00,35651,SECCHI,2.3
149,6/30/1981 0:00,35652,SECCHI,1.5
149,7/14/1981 0:00,35653,SECCHI,1.5
149,7/30/1981 0:00,35654,SECCHI,1
149,8/11/1981 0:00,35655,SECCHI,1.1
149,7/7/1982 0:00,35656,SECCHI,1.5
149,7/26/1982 0:00,35657,SECCHI,1
149,8/11/1982 0:00,35658,SECCHI,2
149,7/1/1983 0:00,35659,SECCHI,2
149,7/27/1983 0:00,35660,SECCHI,1.8
149,8/31/1983 0:00,35661,SECCHI,2.5
149,7/5/1984 0:00,35662,SECCHI,3.9
149,7/19/1984 0:00,35663,SECCHI,2.4
149,8/4/1984 0:00,35664,SECCHI,1.7
149,8/18/1984 0:00,35665,SECCHI,2
149,7/17/1985 0:00,35666,SECCHI,1.5
149,8/14/1985 0:00,35668,SECCHI,1.7
149,8/27/1985 0:00,35669,SECCHI,1.6
149,7/9/1986 0:00,35670,SECCHI,2.5
149,7/23/1986 0:00,35671,SECCHI,2.5
149,8/6/1986 0:00,35672,SECCHI,3.5
149,8/20/1986 0:00,35673,SECCHI,3
149,7/8/1987 0:00,35674,SECCHI,2.2
149,7/22/1987 0:00,35675,SECCHI,2.7
149,8/5/1987 0:00,35676,SECCHI,2.4
149,8/19/1987 0:00,35677,SECCHI,2.5
149,7/6/1988 0:00,35678,SECCHI,1.8
149,7/21/1988 0:00,35679,SECCHI,2.1
149,8/4/1988 0:00,35680,SECCHI,2.7
149,8/16/1988 0:00,35681,SECCHI,2.8
149,5/24/1989 0:00,35682,SECCHI,3.1
149,6/7/1989 0:00,35683,SECCHI,2.6
149,6/21/1989 0:00,35684,SECCHI,2.8
149,7/5/1989 0:00,35685,SECCHI,2.1
149,7/19/1989 0:00,35686,SECCHI,2
149,8/2/1989 0:00,35687,SECCHI,2.3
149,8/16/1989 0:00,35688,SECCHI,2.2
149,8/29/1989 0:00,35689,SECCHI,1.9
149,9/12/1989 0:00,35690,SECCHI,2.7
149,9/26/1989 0:00,35691,SECCHI,2
149,10/10/1989 0:00,35692,SECCHI,1.8
149,10/24/1989 0:00,35693,SECCHI,1.7
149,11/20/1989 0:00,35694,SECCHI,2
149,12/7/1989 0:00,35695,SECCHI,1.7
149,1/17/1990 0:00,35696,SECCHI,3.1
149,2/22/1990 0:00,35697,SECCHI,2.5
149,3/8/1990 0:00,35698,SECCHI,2.1
149,3/29/1990 0:00,35699,SECCHI,0.9
149,4/12/1990 0:00,35700,SECCHI,1.4
149,4/25/1990 0:00,35701,SECCHI,0.6
149,4/25/1990 0:00,35702,SECCHI,0.6
149,4/25/1990 0:00,35703,SECCHI,0.6
149,5/9/1990 0:00,35704,SECCHI,1.4
149,5/9/1990 0:00,35705,SECCHI,1.4
149,5/9/1990 0:00,35706,SECCHI,1.4
149,5/23/1990 0:00,35707,SECCHI,0.8
149,5/23/1990 0:00,35708,SECCHI,0.8
149,5/23/1990 0:00,35709,SECCHI,0.8
149,6/6/1990 0:00,35710,SECCHI,1
149,6/6/1990 0:00,35711,SECCHI,1
149,6/6/1990 0:00,35712,SECCHI,1
149,6/20/1990 0:00,35713,SECCHI,1.2
149,6/20/1990 0:00,35714,SECCHI,1.2
149,6/20/1990 0:00,35715,SECCHI,1.2
149,7/5/1990 0:00,35716,SECCHI,1.5
149,7/5/1990 0:00,35717,SECCHI,1.5
149,7/5/1990 0:00,35718,SECCHI,1.5
149,7/18/1990 0:00,35719,SECCHI,1
149,7/18/1990 0:00,35720,SECCHI,1
149,7/18/1990 0:00,35721,SECCHI,1
149,8/1/1990 0:00,35722,SECCHI,1.2
149,8/1/1990 0:00,35723,SECCHI,1.2
149,8/1/1990 0:00,35724,SECCHI,1.2
149,8/15/1990 0:00,35725,SECCHI,1.7
149,8/15/1990 0:00,35726,SECCHI,1.7
149,8/28/1990 0:00,35727,SECCHI,2.2
149,8/28/1990 0:00,35728,SECCHI,2.2
149,8/28/1990 0:00,35729,SECCHI,2.2
149,9/12/1990 0:00,35730,SECCHI,1.6
149,9/12/1990 0:00,35731,SECCHI,1.6
149,9/26/1990 0:00,35732,SECCHI,2.1
149,9/26/1990 0:00,35733,SECCHI,2.1
149,9/26/1990 0:00,35734,SECCHI,2.1
149,10/11/1990 0:00,35735,SECCHI,1.2
149,10/11/1990 0:00,35736,SECCHI,1.2
149,10/11/1990 0:00,35737,SECCHI,1.2
149,10/24/1990 0:00,35738,SECCHI,1.2
149,11/14/1990 0:00,35739,SECCHI,1.8
149,12/12/1990 0:00,35740,SECCHI,1.9
149,2/12/1991 0:00,35741,SECCHI,2.6
149,3/14/1991 0:00,35742,SECCHI,1.8
149,3/26/1991 0:00,35743,SECCHI,1.9
149,6/5/1991 0:00,35744,SECCHI,2
149,7/10/1991 0:00,35745,SECCHI,2.4
149,7/25/1991 0:00,35746,SECCHI,2
149,8/7/1991 0:00,35747,SECCHI,1.6
149,8/21/1991 0:00,35748,SECCHI,1.5
149,3/17/1992 0:00,35749,SECCHI,3.1
149,7/8/1992 0:00,35750,SECCHI,2.1
149,7/22/1992 0:00,35751,SECCHI,2.2
149,8/5/1992 0:00,35752,SECCHI,2.6
149,8/19/1992 0:00,35753,SECCHI,2
149,4/1/1993 0:00,35754,SECCHI,1.3
149,4/7/1993 0:00,35755,SECCHI,1.4
149,4/15/1993 0:00,35756,SECCHI,1.5
149,4/21/1993 0:00,35757,SECCHI,1.4
149,4/28/1993 0:00,35758,SECCHI,1.5
149,5/7/1993 0:00,35759,SECCHI,2.1
149,5/13/1993 0:00,35760,SECCHI,3.6
149,5/20/1993 0:00,35761,SECCHI,3
149,5/26/1993 0:00,35762,SECCHI,2.9
149,6/2/1993 0:00,35763,SECCHI,1.8
149,6/9/1993 0:00,35764,SECCHI,1.5
149,6/16/1993 0:00,35765,SECCHI,1.4
149,6/24/1993 0:00,35766,SECCHI,1.8
149,7/7/1993 0:00,35767,SECCHI,1.9
149,7/21/1993 0:00,35768,SECCHI,1.4
149,8/6/1993 0:00,35769,SECCHI,2.4
149,8/18/1993 0:00,35770,SECCHI,2.5
149,9/16/1993 0:00,35771,SECCHI,1.5
149,10/5/1993 0:00,35772,SECCHI,1
149,10/26/1993 0:00,35773,SECCHI,0.8
149,11/18/1993 0:00,35774,SECCHI,1
149,12/7/1993 0:00,35775,SECCHI,0.8
149,7/7/1994 0:00,35776,SECCHI,2.4
149,7/22/1994 0:00,35777,SECCHI,4.3
149,8/4/1994 0:00,35778,SECCHI,3.1
149,8/17/1994 0:00,35779,SECCHI,2.7
149,8/31/1994 0:00,35780,SECCHI,3.5
149,7/6/1995 0:00,35781,SECCHI,1.2
149,7/20/1995 0:00,35782,SECCHI,1.2
149,8/3/1995 0:00,35783,SECCHI,1.5
149,8/17/1995 0:00,35784,SECCHI,1.3
149,7/10/1996 0:00,35785,SECCHI,2.5
149,7/24/1996 0:00,35786,SECCHI,2.5
149,8/9/1996 0:00,35787,SECCHI,2.5
149,8/21/1996 0:00,35788,SECCHI,2
149,7/9/1997 0:00,35789,SECCHI,2.4
149,7/24/1997 0:00,35790,SECCHI,1.6
149,8/6/1997 0:00,35791,SECCHI,2.2
149,8/21/1997 0:00,35792,SECCHI,2.6
149,7/9/1998 0:00,35793,SECCHI,2.3
149,7/23/1998 0:00,35794,SECCHI,2.9
149,8/6/1998 0:00,35795,SECCHI,2.8
149,8/20/1998 0:00,35796,SECCHI,2.1
149,7/8/1999 0:00,35797,SECCHI,1.84
149,7/22/1999 0:00,35798,SECCHI,2.3
149,8/5/1999 0:00,35799,SECCHI,1.96
149,8/19/1999 0:00,35800,SECCHI,2.75
149,7/13/2000 0:00,35801,SECCHI,2.1
149,7/27/2000 0:00,35802,SECCHI,2.6
149,8/10/2000 0:00,35803,SECCHI,2.8
149,8/23/2000 0:00,35804,SECCHI,3.5
149,7/18/2001 0:00,35805,SECCHI,1.48
149,7/26/2001 0:00,35806,SECCHI,1.84
149,8/16/2001 0:00,35807,SECCHI,2.19
149,8/21/2001 0:00,35808,SECCHI,2.52
149,7/11/2002 0:00,35809,SECCHI,1.44
149,7/25/2002 0:00,35810,SECCHI,1.58
149,8/8/2002 0:00,35811,SECCHI,2.46
149,8/22/2002 0:00,35812,SECCHI,2.42
149,7/9/2003 0:00,35813,SECCHI,2.61
149,7/24/2003 0:00,35814,SECCHI,3.12
149,8/7/2003 0:00,35815,SECCHI,2.61
149,8/20/2003 0:00,35816,SECCHI,2.68
149,7/8/2004 0:00,35817,SECCHI,2.32
149,7/22/2004 0:00,35818,SECCHI,1.88
149,8/4/2004 0:00,35819,SECCHI,2.29
149,8/12/2004 0:00,35820,SECCHI,2.87
149,7/14/2005 0:00,35821,SECCHI,1.7
149,7/28/2005 0:00,35822,SECCHI,2.04
149,8/11/2005 0:00,35823,SECCHI,1.96
149,8/25/2005 0:00,35824,SECCHI,2.8
149,7/12/2006 0:00,35825,SECCHI,2.7
149,7/28/2006 0:00,35826,SECCHI,2.04
149,8/8/2006 0:00,35827,SECCHI,2.07
149,8/23/2006 0:00,35828,SECCHI,2.44
149,7/11/2007 0:00,35829,SECCHI,1.5
149,7/25/2007 0:00,35830,SECCHI,1.45
149,8/9/2007 0:00,35831,SECCHI,1.28
149,8/22/2007 0:00,35832,SECCHI,1.95
149,7/10/2008 0:00,35833,SECCHI,1.32
149,7/24/2008 0:00,35834,SECCHI,1.76
149,8/5/2008 0:00,35835,SECCHI,1.96
149,8/19/2008 0:00,35836,SECCHI,2.75
149,7/7/2009 0:00,35837,SECCHI,1.57
149,7/23/2009 0:00,35838,SECCHI,1.74
149,8/5/2009 0:00,35839,SECCHI,1.84
149,8/19/2009 0:00,35840,SECCHI,2.16
149,6/3/2010 0:00,35841,SECCHI,1.14
149,7/13/2010 0:00,35842,SECCHI,1.59
149,7/27/2010 0:00,35843,SECCHI,1.37
149,8/10/2010 0:00,35844,SECCHI,1.32
149,8/26/2010 0:00,35845,SECCHI,1.52
149,7/12/2011 0:00,35846,SECCHI,1.04
149,8/2/2011 0:00,35847,SECCHI,1.5
149,8/11/2011 0:00,35848,SECCHI,1.56
149,8/23/2011 0:00,35849,SECCHI,3.02
149,7/12/2012 0:00,35850,SECCHI,2.17
149,7/26/2012 0:00,35851,SECCHI,2.22
149,8/9/2012 0:00,35852,SECCHI,2.5
149,8/23/2012 0:00,35853,SECCHI,3.02
149,7/11/2013 0:00,35854,SECCHI,1.44
149,7/25/2013 0:00,35855,SECCHI,1.59
149,8/6/2013 0:00,35856,SECCHI,2.14
149,8/22/2013 0:00,35857,SECCHI,2
149,7/10/2014 0:00,35858,SECCHI,2.14
149,7/22/2014 0:00,35859,SECCHI,1.8
149,8/7/2014 0:00,35860,SECCHI,1.38
149,8/19/2014 0:00,35861,SECCHI,1.85
149,7/5/1984 0:00,35862,SECCHI,0.9
149,7/19/1984 0:00,35863,SECCHI,2.1
149,8/4/1984 0:00,35864,SECCHI,1.7
149,8/18/1984 0:00,35865,SECCHI,2
149,7/17/1985 0:00,35866,SECCHI,1.3
149,8/14/1985 0:00,35868,SECCHI,1.7
149,8/27/1985 0:00,35869,SECCHI,1
149,7/9/1986 0:00,35870,SECCHI,2
149,7/23/1986 0:00,35871,SECCHI,2
149,8/6/1986 0:00,35872,SECCHI,2.7
149,8/20/1986 0:00,35873,SECCHI,2.4
149,7/8/1987 0:00,35874,SECCHI,2.2
149,7/22/1987 0:00,35875,SECCHI,2.5
149,8/5/1987 0:00,35876,SECCHI,2.6
149,8/19/1987 0:00,35877,SECCHI,2.7
149,7/6/1988 0:00,35878,SECCHI,2.2
149,7/21/1988 0:00,35879,SECCHI,2.2
149,8/4/1988 0:00,35880,SECCHI,2.3
149,8/16/1988 0:00,35881,SECCHI,2.5
149,5/24/1989 0:00,35882,SECCHI,3.8
149,6/7/1989 0:00,35883,SECCHI,2
149,6/21/1989 0:00,35884,SECCHI,2.2
149,7/5/1989 0:00,35885,SECCHI,2.1
149,7/19/1989 0:00,35886,SECCHI,2.3
149,8/2/1989 0:00,35887,SECCHI,1.9
149,8/16/1989 0:00,35888,SECCHI,2
149,8/29/1989 0:00,35889,SECCHI,1.8
149,9/12/1989 0:00,35890,SECCHI,1.9
149,9/26/1989 0:00,35891,SECCHI,1.1
149,10/10/1989 0:00,35892,SECCHI,0.8
149,10/24/1989 0:00,35893,SECCHI,0.6
149,11/20/1989 0:00,35894,SECCHI,0.8
149,12/7/1989 0:00,35895,SECCHI,1
149,1/17/1990 0:00,35896,SECCHI,2
149,2/22/1990 0:00,35897,SECCHI,1
149,3/8/1990 0:00,35898,SECCHI,1
149,3/29/1990 0:00,35899,SECCHI,0.5
149,4/12/1990 0:00,35900,SECCHI,0.3
149,4/25/1990 0:00,35901,SECCHI,0.6
149,4/25/1990 0:00,35902,SECCHI,0.6
149,4/25/1990 0:00,35903,SECCHI,0.6
149,5/9/1990 0:00,35904,SECCHI,1.2
149,5/9/1990 0:00,35905,SECCHI,1.2
149,5/9/1990 0:00,35906,SECCHI,1.2
149,5/23/1990 0:00,35907,SECCHI,0.9
149,5/23/1990 0:00,35908,SECCHI,0.9
149,5/23/1990 0:00,35909,SECCHI,0.9
149,6/8/1990 0:00,35910,SECCHI,0.3
149,6/8/1990 0:00,35911,SECCHI,0.3
149,6/20/1990 0:00,35912,SECCHI,0.4
149,6/20/1990 0:00,35913,SECCHI,0.4
149,6/20/1990 0:00,35914,SECCHI,0.4
