"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","C.uS.cm","pH","ORP.mV","FNU","BGA.PC.RFU","BGA.PC.ug.L","BGA.PC.c.mL","Chl.RFU","Chl.ug.L","PAR1.ppfd","PAR2.ppfd","DEP.m"
"365","8/15/2019","9:07:28",17.063,741.2,-0.2,-0.02,317.4,269.3,7.04,-60.5,11.35,1.732,1.75,NA,2.07,8.32,NA,NA,6.366
"366","8/15/2019","9:07:29",17.067,741.1,-0.2,-0.02,317.5,269.4,7.04,-60.2,11.44,1.726,1.74,NA,2.108,8.48,NA,NA,6.377
"367","8/15/2019","9:07:30",16.967,741.1,-0.2,-0.02,318.2,269.4,7.04,-60,11.3,1.86,1.88,NA,2.086,8.39,NA,NA,6.428
"368","8/15/2019","9:07:31",16.848,741,-0.2,-0.02,319.1,269.4,7.04,-61.4,10.69,1.83,1.85,NA,1.976,7.94,NA,NA,6.469
"369","8/15/2019","9:07:32",16.842,741.1,-0.2,-0.02,319.3,269.5,7.04,-61.8,10.42,1.74,1.75,NA,1.912,7.68,NA,NA,6.485
"370","8/15/2019","9:07:33",16.851,741,-0.2,-0.02,319.4,269.6,7.04,-61.2,10.41,1.76,1.77,NA,1.941,7.8,NA,NA,6.496
"371","8/15/2019","9:07:34",16.904,741.1,-0.2,-0.02,319.1,269.7,7.04,-61,10.92,1.729,1.74,NA,1.994,8.01,NA,NA,6.499
"372","8/15/2019","9:07:35",16.83,741,-0.3,-0.03,319.4,269.7,7.04,-62.8,11.25,1.752,1.77,NA,2.011,8.08,NA,NA,6.526
"373","8/15/2019","9:07:36",16.685,741.2,-0.3,-0.03,320.5,269.6,7.05,-63.6,10.78,1.784,1.8,NA,1.993,8.01,NA,NA,6.556
"374","8/15/2019","9:07:37",16.624,741.1,-0.3,-0.03,320.9,269.6,7.05,-63.7,10.48,1.796,1.81,NA,2.033,8.17,NA,NA,6.586
"375","8/15/2019","9:07:38",16.612,741.1,-0.4,-0.04,320.9,269.5,7.05,-64,10.64,1.773,1.79,NA,2.043,8.21,NA,NA,6.603
"376","8/15/2019","9:07:39",16.562,741,-0.4,-0.04,321.4,269.6,7.05,-63.7,10.88,1.766,1.78,NA,1.977,7.94,NA,NA,6.616
"377","8/15/2019","9:07:40",16.534,741.2,-0.4,-0.04,321.8,269.8,7.05,-63.7,10.92,1.796,1.81,NA,1.998,8.03,NA,NA,6.629
"378","8/15/2019","9:07:41",16.506,741.2,-0.4,-0.04,322,269.7,7.05,-64.8,11.01,1.779,1.79,NA,2.052,8.25,NA,NA,6.647
"379","8/15/2019","9:07:42",16.452,741.2,-0.4,-0.04,322.4,269.8,7.05,-66.2,11.01,1.741,1.76,NA,2.008,8.07,NA,NA,6.657
"380","8/15/2019","9:07:43",16.416,741.1,-0.4,-0.04,323,270,7.05,-67.3,10.83,1.771,1.79,NA,2.021,8.12,NA,NA,6.681
"381","8/15/2019","9:07:44",16.351,741.1,-0.4,-0.04,323.7,270.2,7.06,-68.6,10.83,1.842,1.86,NA,2.08,8.36,NA,NA,6.706
"382","8/15/2019","9:07:45",16.278,741,-0.4,-0.04,324.5,270.5,7.06,-69,10.83,1.892,1.91,NA,2.084,8.38,NA,NA,6.727
"383","8/15/2019","9:07:46",16.217,741.2,-0.4,-0.04,325.4,270.8,7.06,-68.9,10.58,1.922,1.94,NA,2.12,8.53,NA,NA,6.748
"384","8/15/2019","9:07:47",16.189,741.1,-0.4,-0.04,325.9,271.1,7.06,-68.7,10.61,1.868,1.88,NA,2.114,8.5,NA,NA,6.764
"385","8/15/2019","9:07:48",16.219,741.1,-0.4,-0.04,326.2,271.4,7.05,-67.6,10.71,1.877,1.89,NA,2.157,8.68,NA,NA,6.781
"386","8/15/2019","9:07:49",16.209,741.1,-0.4,-0.04,326.8,271.9,7.05,-67,10.6,1.93,1.95,NA,2.203,8.86,NA,NA,6.801
"387","8/15/2019","9:07:50",16.155,741.2,-0.4,-0.04,327.9,272.5,7.05,-67.8,10.77,1.896,1.91,NA,2.131,8.57,NA,NA,6.813
"388","8/15/2019","9:07:51",16.128,741.1,-0.4,-0.04,329.2,273.4,7.06,-69.1,10.97,1.887,1.9,NA,2.077,8.35,NA,NA,6.834
"389","8/15/2019","9:07:52",16.126,741,-0.5,-0.04,329.7,273.9,7.06,-69.7,10.95,1.953,1.97,NA,2.145,8.63,NA,NA,6.841
"390","8/15/2019","9:07:53",16.096,741.1,-0.5,-0.05,330.4,274.3,7.05,-69.6,10.8,1.953,1.97,NA,2.153,8.66,NA,NA,6.858
"391","8/15/2019","9:07:54",16.067,741.1,-0.5,-0.05,331.4,274.8,7.05,-69.7,10.8,2.018,2.04,NA,2.157,8.68,NA,NA,6.889
"392","8/15/2019","9:07:55",16.028,741,-0.6,-0.06,332.3,275.4,7.05,-69.5,10.92,2.134,2.16,NA,2.293,9.23,NA,NA,6.943
"393","8/15/2019","9:07:56",15.986,741.1,-0.6,-0.06,333.3,275.9,7.05,-68.4,11.12,2.151,2.17,NA,2.317,9.33,NA,NA,6.996
"394","8/15/2019","9:07:57",15.94,741.1,-0.6,-0.06,334.6,276.7,7.05,-68.9,10.96,2.106,2.13,NA,2.287,9.2,NA,NA,7.024
"395","8/15/2019","9:07:58",15.91,741.1,-0.6,-0.06,336.1,277.7,7.05,-70,11.05,2.125,2.15,NA,2.286,9.2,NA,NA,7.058
"396","8/15/2019","9:07:59",15.898,741,-0.6,-0.06,336.7,278.2,7.06,-68.9,11.56,2.19,2.21,NA,2.273,9.15,NA,NA,7.066
"397","8/15/2019","9:08:00",15.895,741,-0.6,-0.06,338.2,279.4,7.06,-69.2,11.38,2.268,2.29,NA,2.367,9.53,NA,NA,7.105
"398","8/15/2019","9:08:01",15.843,741,-0.6,-0.06,340.5,281,7.06,-70.2,11.31,2.357,2.38,NA,2.448,9.86,NA,NA,7.151
"399","8/15/2019","9:08:02",15.802,741.1,-0.6,-0.06,343,282.8,7.06,-71.8,11.48,2.391,2.42,NA,2.452,9.88,NA,NA,7.221
"400","8/15/2019","9:08:03",15.758,741.1,-0.6,-0.06,345.4,284.5,7.06,-72.9,11.58,2.483,2.51,NA,2.51,10.11,NA,NA,7.277
"401","8/15/2019","9:08:04",15.702,741.2,-0.7,-0.07,348.2,286.4,7.06,-73.9,11.78,2.681,2.71,NA,2.613,10.53,NA,NA,7.331
"402","8/15/2019","9:08:05",15.647,741.1,-0.7,-0.07,350.7,288,7.06,-75.2,11.96,2.909,2.95,NA,2.723,10.98,NA,NA,7.39
"403","8/15/2019","9:08:06",15.615,741,-0.7,-0.07,352.2,289.1,7.07,-76,11.69,2.95,2.99,NA,2.839,11.46,NA,NA,7.433
"404","8/15/2019","9:08:07",15.598,741.2,-0.7,-0.07,353.7,290.2,7.07,-76.2,12.37,2.908,2.95,NA,2.856,11.52,NA,NA,7.463
"405","8/15/2019","9:08:08",15.586,741.1,-0.7,-0.07,355,291.2,7.07,-76.2,13.25,2.983,3.02,NA,2.901,11.71,NA,NA,7.476
"406","8/15/2019","9:08:09",15.555,741.1,-0.7,-0.07,357.4,292.9,7.07,-76.4,13.74,3.234,3.28,NA,3.037,12.26,NA,NA,7.528
"407","8/15/2019","9:08:10",15.511,741.2,-0.7,-0.07,360.1,294.8,7.07,-76.9,14.99,3.384,3.43,NA,3.149,12.72,NA,NA,7.581
"408","8/15/2019","9:08:11",15.514,741.2,-0.7,-0.07,360.4,295.1,7.07,-76.4,16.5,3.49,3.54,NA,3.23,13.05,NA,NA,7.632
"409","8/15/2019","9:08:12",15.54,741.2,-0.7,-0.07,360.1,295,7.07,-75.7,16.41,3.532,3.58,NA,3.277,13.24,NA,NA,7.653
"410","8/15/2019","9:08:13",15.54,741.2,-0.7,-0.07,360.5,295.3,7.07,-75.1,15.76,3.577,3.63,NA,3.283,13.27,NA,NA,7.692
"411","8/15/2019","9:08:14",15.505,741.1,-0.7,-0.07,361.6,296,7.06,-75,16.45,3.67,3.72,NA,3.338,13.49,NA,NA,7.72
"412","8/15/2019","9:08:15",15.472,741.1,-0.8,-0.08,364,297.7,7.06,-75,18.56,3.861,3.92,NA,3.547,14.34,NA,NA,7.764
"413","8/15/2019","9:08:16",15.468,741.1,-0.8,-0.08,364.4,298.1,7.06,-75.1,18.02,3.977,4.04,NA,3.524,14.25,NA,NA,7.803
