dateTime_Round,chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,date,dateTime,MULakeNumber,depthDiff_m,verticalPositionDiff_m
2020-06-30T10:26:18Z,1.9466666666666665,-0.0036666666666666666,111.9,8.71,114.83333333333333,0,0.07666666666666667,173.1,0.8566666666666667,112.66666666666667,2.9566666666666666,8.466666666666667,28.247666666666667,-0.0033333333333333335,38.2047,-92.62777,199.3,985.6333333333333,2020-06-30,2020-06-30T10:26:18Z,149,0.020333333333333332,0.025666666666666667
2020-06-30T10:26:21Z,2.1333333333333333,0.016666666666666666,111.86666666666667,8.71,114.83333333333333,0.0016666666666666668,0.11,242.66666666666666,0.8166666666666667,158,2.0366666666666666,8.48,28.259666666666668,0.022333333333333334,38.2047,-92.62776666666666,199.23333333333332,985.6333333333333,2020-06-30,2020-06-30T10:26:21Z,149,0.051666666666666666,0.06066666666666666
2020-06-30T10:26:24Z,2.1333333333333333,0.06833333333333333,111.9,8.716666666666667,115.06666666666666,0.006666666666666666,0.11,242.93333333333334,0.8233333333333334,158,2.2033333333333336,8.48,28.259,0.08299999999999999,38.20470666666667,-92.62776,199.2,985.6333333333333,2020-06-30,2020-06-30T10:26:24Z,149,0.148,0.1446666666666667
2020-06-30T10:26:27Z,2.3000000000000003,0.21633333333333332,111.96666666666667,8.723333333333334,115.26666666666667,0.021333333333333333,0.11,242.86666666666667,0.8933333333333333,158,2.11,8.483333333333334,28.257,0.22766666666666668,38.2047,-92.62777,199.26666666666668,985.6,2020-06-30,2020-06-30T10:26:27Z,149,0.13666666666666666,0.13366666666666666
2020-06-30T10:26:30Z,2.62,0.353,112.1,8.733333333333334,115.46666666666667,0.034666666666666665,0.11,242.9,0.9733333333333334,158,2.106666666666667,8.49,28.254,0.36133333333333334,38.2047,-92.62777,199.5,985.6,2020-06-30,2020-06-30T10:26:30Z,149,0.20833333333333337,0.24066666666666664
2020-06-30T10:26:33Z,2.57,0.5613333333333334,112.13333333333333,8.733333333333334,115.83333333333334,0.055,0.11,242.93333333333334,0.9566666666666667,158,2.1266666666666665,8.49,28.252333333333333,0.602,38.2047,-92.62777,199.46666666666667,985.6,2020-06-30,2020-06-30T10:26:33Z,149,0.19733333333333336,0.17366666666666664
2020-06-30T10:26:36Z,2.776666666666667,0.7586666666666667,112.06666666666666,8.73,116.16666666666667,0.074,0.11,243.06666666666666,1.0833333333333333,158,2.2133333333333334,8.49,28.227,0.7756666666666666,38.2047,-92.62777333333334,199.56666666666666,985.6333333333333,2020-06-30,2020-06-30T10:26:36Z,149,0.10099999999999998,0.08933333333333338
2020-06-30T10:26:39Z,2.6966666666666668,0.8596666666666667,111.93333333333334,8.723333333333334,116.4,0.084,0.11,243.03333333333333,0.9833333333333333,158,2.2466666666666666,8.493333333333334,28.226,0.865,38.2047,-92.62778,199.86666666666667,985.6,2020-06-30,2020-06-30T10:26:39Z,149,0.07499999999999996,0.07566666666666666
2020-06-30T10:26:42Z,2.84,0.9346666666666666,111.9,8.72,116.5,0.091,0.11,243.03333333333333,1.0433333333333334,158,2.2533333333333334,8.5,28.221,0.9406666666666667,38.2047,-92.62778,200.26666666666668,985.6333333333333,2020-06-30,2020-06-30T10:26:42Z,149,0.04733333333333334,0.04833333333333334
2020-06-30T10:26:48Z,2.756666666666667,0.9976666666666666,111.63333333333333,8.703333333333333,116.66666666666667,0.09766666666666667,0.11,243,1.0366666666666666,158,2.283333333333333,8.5,28.210333333333335,0.9973333333333333,38.20469,-92.62778,200.63333333333333,985.6,2020-06-30,2020-06-30T10:26:48Z,149,0.01766666666666661,0.02100000000000002
2020-06-30T10:26:51Z,2.7600000000000002,1.0153333333333332,111.53333333333333,8.693333333333333,116.7,0.099,0.11,243,1.01,158,2.33,8.5,28.212666666666667,1.0183333333333333,38.20469,-92.62779,200.93333333333334,985.5333333333333,2020-06-30,2020-06-30T10:26:51Z,149,0.03666666666666685,0.036666666666666625
2020-06-30T10:26:54Z,2.75,1.052,111.43333333333334,8.683333333333334,116.76666666666667,0.10266666666666667,0.11,242.9,0.9066666666666667,158,2.2266666666666666,8.503333333333334,28.216666666666665,1.055,38.20469666666667,-92.62779,200.43333333333334,985.6,2020-06-30,2020-06-30T10:26:54Z,149,0.10299999999999998,0.1200000000000001
2020-06-30T10:26:57Z,2.783333333333333,1.155,111.5,8.69,116.93333333333334,0.113,0.11,243,0.97,158,2.1733333333333333,8.51,28.217666666666666,1.175,38.2047,-92.62779,200.06666666666666,985.6,2020-06-30,2020-06-30T10:26:57Z,149,0.09066666666666667,0.08033333333333337
2020-06-30T10:27:00Z,2.77,1.2456666666666667,111.3,8.676666666666666,117.13333333333333,0.12166666666666666,0.11,243.1,0.9733333333333334,158,2.3166666666666664,8.51,28.209333333333333,1.2553333333333334,38.2047,-92.62779,199.8,985.6333333333333,2020-06-30,2020-06-30T10:27:00Z,149,0.036666666666666625,0.026999999999999913
2020-06-30T10:27:03Z,2.716666666666667,1.2823333333333333,111.03333333333333,8.656666666666666,117.3,0.12533333333333332,0.11,243.13333333333333,0.97,158,2.23,8.51,28.197,1.2823333333333333,38.2047,-92.62779,199.63333333333333,985.5666666666667,2020-06-30,2020-06-30T10:27:03Z,149,0.030333333333333323,0.036666666666666625
2020-06-30T10:27:06Z,2.716666666666667,1.3126666666666666,110.73333333333333,8.633333333333335,117.4,0.12833333333333333,0.11,243.2,1.06,158,2.21,8.51,28.189333333333334,1.319,38.2047,-92.62779,199.36666666666667,985.6333333333333,2020-06-30,2020-06-30T10:27:06Z,149,0.06099999999999994,0.06166666666666676
2020-06-30T10:27:09Z,2.7066666666666666,1.3736666666666666,110.46666666666667,8.616666666666665,117.53333333333333,0.134,0.11,243.2,1.0533333333333335,158,2.21,8.51,28.178,1.3806666666666667,38.2047,-92.62779,199.13333333333333,985.6666666666667,2020-06-30,2020-06-30T10:27:09Z,149,0.062000000000000055,0.07233333333333336
2020-06-30T10:27:12Z,2.85,1.4356666666666666,110.16666666666667,8.596666666666666,117.63333333333333,0.14033333333333334,0.11,243.2,1.0266666666666666,158,2.236666666666667,8.5,28.170666666666666,1.453,38.2047,-92.62779,198.96666666666667,985.6333333333333,2020-06-30,2020-06-30T10:27:12Z,149,0.08966666666666656,0.07466666666666666
2020-06-30T10:27:15Z,2.7666666666666666,1.5253333333333332,110,8.58,117.9,0.14933333333333332,0.11,243.1,1.0866666666666667,158,2.1866666666666665,8.5,28.155,1.5276666666666667,38.2047,-92.62779,198.96666666666667,985.6,2020-06-30,2020-06-30T10:27:15Z,149,0.051000000000000156,0.05833333333333335
