Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName,nrow_Level2,Level2_maxDepth_m,Level1to2_done,Level1to2_done_date,flag_monotonicDensity,flag_decreasingTemp,flag_lowTemps,flag_lowpH,flag_jumps_chlorophyll_RFU,flag_jumps_depth_m,flag_jumps_doSaturation_percent,flag_jumps_doConcentration_mgpL,flag_jumps_orp_mV,flag_jumps_waterPressure_barA,flag_jumps_salinity_psu,flag_jumps_specificConductivity_uSpcm,flag_jumps_phycocyaninBGA_RFU,flag_jumps_tds_mgpL,flag_jumps_turbidity_FNU,flag_jumps_pH,flag_jumps_temp_degC,flag_jumps_verticalPosition_m,flag_jumps_latitude,flag_jumps_longitude,flag_jumps_altitude_m,flag_jumps_barometerAirHandheld_mbars,Level1to2_some_depths_removed,Level1to2_profileRemoved
184_2017_07_20 cleaned.csv,184,2017,07,20,cleaned,Yes,2023-07-20,2017-07-20,5.7,NA,NA,NA,983.3810699588478,-0.03,-0.02777777777777777,317,107,81,184_2017_07_20_Level1.csv,81,5.7,Yes,2023-07-20,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
184_2017_08_09 FNU cleaned.csv,184,2017,08,09,FNU,Yes,2023-07-20,2017-08-09,5.974,NA,NA,NA,987.092857142857,0.24,0.25166666666666665,164,164,56,184_2017_08_09_Level1.csv,45,4.415,Yes,2023-07-20,1,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,yes,NA
185_2017_06_06 cleaned.csv,185,2017,06,06,cleaned,Yes,2023-07-20,2017-06-06,6.4,NA,NA,NA,983.4409586056644,0.14,0.15388888888888888,442,149,102,185_2017_06_06_Level1.csv,102,6.4,Yes,2023-07-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
185_2017_06_27 cleaned.csv,185,2017,06,27,cleaned,Yes,2023-07-20,2017-06-27,6.65,NA,NA,NA,985.7996996996995,0.18,0.20222222222222225,301,101,74,185_2017_06_27_Level1.csv,74,6.65,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
185_2017_07_26 FNU cleaned.csv,185,2017,07,26,FNU,Yes,2023-07-20,2017-07-26,6.189666666666667,NA,NA,NA,981.8047138047136,0.04,0.04444444444444444,401,134,132,185_2017_07_26_Level1.csv,132,6.189666666666667,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
185_2017_08_15 FNU cleaned.csv,185,2017,08,15,FNU,Yes,2023-07-20,2017-08-15,6.2175,NA,NA,NA,977.5500941619586,0.15,0.1661111111111111,381,128,118,185_2017_08_15_Level1.csv,118,6.2175,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
186_2017_05_30 cleaned.csv,186,2017,05,30,cleaned,Yes,2023-07-20,2017-05-30,4.2,NA,NA,NA,980.7531531531532,0.31,0.32666666666666666,211,211,37,186_2017_05_30_Level1.csv,37,4.2,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
186_2017_06_19 cleaned.csv,186,2017,06,19,cleaned,Yes,2023-07-20,2017-06-19,4.4,NA,NA,NA,979.3748148148148,0.29,0.295,210,210,45,186_2017_06_19_Level1.csv,45,4.4,Yes,2023-07-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
186_2017_07_10 cleaned.csv,186,2017,07,10,cleaned,Yes,2023-07-20,2017-07-10,3,NA,NA,NA,977.6126984126984,6.64,6.711666666666667,72,72,21,186_2017_07_10_Level1.csv,21,3,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
186_2017_07_31 FNU cleaned.csv,186,2017,07,31,FNU,Yes,2023-07-20,2017-07-31,3.635,NA,NA,NA,983.519477124183,0.18,0.20055555555555551,284,96,85,186_2017_07_31_Level1.csv,85,3.635,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
189_2017_05_23 cleaned.csv,189,2017,05,23,cleaned,Yes,2023-07-20,2017-05-23,6.2,NA,NA,NA,983.186854460094,0.14,0.14,375,127,71,189_2017_05_23_Level1.csv,71,6.2,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
189_2017_06_13 cleaned.csv,189,2017,06,13,cleaned,Yes,2023-07-20,2017-06-13,5.3,NA,NA,NA,983.7748148148148,0.12,0.11555555555555556,323,109,75,189_2017_06_13_Level1.csv,75,5.3,Yes,2023-07-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
189_2017_07_19 cleaned.csv,189,2017,07,19,cleaned,Yes,2023-07-20,2017-07-19,4.5,NA,NA,NA,991.4156648451732,0.03,0.03,330,112,61,189_2017_07_19_Level1.csv,61,4.5,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
189_2017_08_08 FNU cleaned.csv,189,2017,08,08,FNU,Yes,2023-07-20,2017-08-08,5.419,NA,NA,NA,993.8778778778778,0.09,0.09444444444444444,349,118,111,189_2017_08_08_Level1.csv,111,5.419,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
202_2017_06_07 cleaned.csv,202,2017,06,07,cleaned,Yes,2023-07-20,2017-06-07,6.4,NA,NA,NA,991.0713227513228,0.12,0.12777777777777777,458,154,105,202_2017_06_07_Level1.csv,105,6.4,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
202_2017_06_28 cleaned.csv,202,2017,06,28,cleaned,Yes,2023-07-20,2017-06-28,8,NA,NA,NA,986.0592592592592,0.08,0.08,328,111,93,202_2017_06_28_Level1.csv,93,8,Yes,2023-07-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
202_2017_07_27 FNU cleaned.csv,202,2017,07,27,FNU,Yes,2023-07-20,2017-07-27,7.478,NA,NA,NA,986.2726930320152,0.01,0.01,352,118,118,202_2017_07_27_Level1.csv,118,7.478,Yes,2023-07-20,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,NA,NA
202_2017_08_16 FNU cleaned.csv,202,2017,08,16,FNU,Yes,2023-07-20,2017-08-16,7.787000000000001,NA,NA,NA,985.1032407407408,0.16,0.1683333333333333,293,98,96,202_2017_08_16_Level1.csv,96,7.787000000000001,Yes,2023-07-20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
248_2017_05_24 cleaned.csv,248,2017,05,24,cleaned,Yes,2023-07-20,2017-05-24,4.8,NA,NA,NA,974.5733333333332,0.17,0.17,192,192,50,248_2017_05_24_Level1.csv,50,4.8,Yes,2023-07-20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
248_2017_06_14 cleaned.csv,248,2017,06,14,cleaned,Yes,2023-07-20,2017-06-14,4.4,NA,NA,NA,979.5824915824916,0.225,0.2513888888888889,296,99,66,248_2017_06_14_Level1.csv,66,4.4,Yes,2023-07-20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
248_2017_07_20 cleaned.csv,248,2017,07,20,cleaned,Yes,2023-07-20,2017-07-20,4.966666666666667,NA,NA,NA,984.9804804804804,0.09,0.09777777777777776,284,95,74,248_2017_07_20_Level1.csv,74,4.966666666666667,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
248_2017_08_09 FNU cleaned.csv,248,2017,08,09,FNU,Yes,2023-07-20,2017-08-09,4.817,NA,NA,NA,988.9645390070922,0.11,0.11333333333333331,296,99,94,248_2017_08_09_Level1.csv,83,4.2236666666666665,Yes,2023-07-20,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,NA
258_2017_05_17 cleaned.csv,258,2017,05,17,cleaned,Yes,2023-07-20,2017-05-17,4.7,NA,NA,NA,976.1859649122808,-0.58,-0.55,69,69,38,258_2017_05_17_Level1.csv,38,4.7,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
258_2017_06_14 cleaned.csv,258,2017,06,14,cleaned,Yes,2023-07-20,2017-06-14,4.8,NA,NA,NA,985.4874074074074,0.12,0.12833333333333333,227,227,45,258_2017_06_14_Level1.csv,45,4.8,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
258_2017_07_20 cleaned.csv,258,2017,07,20,cleaned,Yes,2023-07-20,2017-07-20,4.8,NA,NA,NA,990.4801346801348,0.18666666666666668,0.2127777777777778,277,93,66,258_2017_07_20_Level1.csv,66,4.8,Yes,2023-07-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
258_2017_08_09 FNU cleaned.csv,258,2017,08,09,FNU,Yes,2023-07-20,2017-08-09,4.399,NA,NA,NA,994.1494252873564,0.23,0.24,233,233,58,258_2017_08_09_Level1.csv,58,4.399,Yes,2023-07-20,3,3,0,0,0,2,1,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,NA,NA
264_2017_05_23 cleaned.csv,264,2017,05,23,cleaned,Yes,2023-07-20,2017-05-23,4.3,NA,NA,NA,977.0666666666666,0.155,0.1725,300,102,66,264_2017_05_23_Level1.csv,66,4.3,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
264_2017_06_13 cleaned.csv,264,2017,06,13,cleaned,Yes,2023-07-20,2017-06-13,5.3,NA,NA,NA,977.7202614379084,0.09,0.09,237,237,51,264_2017_06_13_Level1.csv,51,5.3,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
264_2017_07_19 cleaned.csv,264,2017,07,19,cleaned,Yes,2023-07-20,2017-07-19,5.1,NA,NA,NA,984.972155287818,-0.08,-0.08,483,162,83,264_2017_07_19_Level1.csv,83,5.1,Yes,2023-07-20,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
264_2017_08_08 FNU cleaned.csv,264,2017,08,08,FNU,Yes,2023-07-20,2017-08-08,6.0515,NA,NA,NA,987.7888888888888,0.09666666666666666,0.1088888888888889,302,105,76,264_2017_08_08_Level1.csv,74,5.305,Yes,2023-07-20,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,yes,NA
267_2017_05_24 cleaned.csv,267,2017,05,24,cleaned,Yes,2023-07-20,2017-05-24,2.2,NA,NA,NA,978.4426666666668,6.77,6.8133333333333335,173,173,25,267_2017_05_24_Level1.csv,25,2.2,Yes,2023-07-20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
267_2017_06_14 cleaned.csv,267,2017,06,14,cleaned,Yes,2023-07-20,2017-06-14,2.2,NA,NA,NA,986.46,8.05,8.056666666666667,117,117,20,267_2017_06_14_Level1.csv,20,2.2,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
267_2017_07_20 cleaned.csv,267,2017,07,20,cleaned,Yes,2023-07-20,2017-07-20,2.7,NA,NA,NA,991.0428571428572,3.86,3.8666666666666663,243,243,28,267_2017_07_20_Level1.csv,28,2.7,Yes,2023-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
267_2017_08_09 FNU cleaned.csv,267,2017,08,09,FNU,Yes,2023-07-20,2017-08-09,2.082,NA,NA,NA,994.1222222222224,7.36,7.37,89,89,36,267_2017_08_09_Level1.csv,35,2.082,Yes,2023-07-20,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,yes,NA
317_2017_06_05 cleaned.csv,317,2017,06,05,cleaned,Yes,2023-07-20,2017-06-05,4.5,NA,NA,NA,976.0289855072464,0.14,0.14333333333333334,226,226,46,317_2017_06_05_Level1.csv,46,4.5,Yes,2023-07-20,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
317_2017_06_26 cleaned.csv,317,2017,06,26,cleaned,Yes,2023-07-20,2017-06-26,4.4,NA,NA,NA,987.580487804878,0.28,0.295,184,184,41,317_2017_06_26_Level1.csv,41,4.4,Yes,2023-07-20,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
317_2017_07_25 FNU cleaned.csv,317,2017,07,25,FNU,Yes,2023-07-20,2017-07-25,3.873,NA,NA,NA,983.421568627451,0.25,0.2733333333333333,178,178,68,317_2017_07_25_Level1.csv,68,3.873,Yes,2023-07-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
317_2017_08_14 FNU cleaned.csv,317,2017,08,14,FNU,Yes,2023-07-20,2017-08-14,3.542,NA,NA,NA,976.416049382716,0.45,0.4766666666666667,186,186,108,317_2017_08_14_Level1.csv,108,3.542,Yes,2023-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
